time,backoff_time
6630270232,70
6631343524,295
6645024253,106
6650283810,223
6655990487,133
6671099831,259
6685513767,133
6692814697,160
6693761996,304
6696737864,124
6710896859,70
6713473411,52
6724532363,178
6726612817,142
6770977555,286
6775469398,259
6776781620,268
6803424753,313
6819584036,241
6833479016,133
6839665617,160
6841114109,277
6859279425,169
6875225763,133
6915613417,124
6919666597,43
6929523087,187
6931039293,295
6932216012,232
6932340891,286
6938526328,187
6945714595,124
7018583527,304
7043444499,115
7048692791,286
7048732593,151
7062371884,124
7064177567,277
7066627098,61
7073118942,268
7074357549,277
7093007595,223
7099051299,241
7174219992,277
7218355032,223
7218992998,124
7240610118,259
7249458095,205
7257969593,187
7268544366,196
7299666619,124
7317747575,313
7319654908,277
7321160340,232
7330554590,79
7343907424,52
7348653003,223
7391174913,313
7391777997,268
7399493606,187
7402966685,61
7403692474,106
7444782120,133
7461741932,61
7467310981,205
7492378586,97
7503459495,196
7504328382,160
7507370595,142
7514932578,160
7546667611,106
7548621108,304
7550216109,241
7556507021,43
7560529029,133
7591007444,124
7597999828,97
7613047017,313
7624036847,187
7636201030,124
7637452402,178
7645496551,214
7665137559,97
7678999589,241
7681558119,223
7704036288,142
7712238854,322
7740449499,178
7740734344,205
7756953823,70
7764308071,52
7786224024,124
7792984954,52
7804145995,88
7833464108,232
7853510204,151
7864825113,178
7873155115,52
7900295937,178
7907733975,160
7908215067,142
7930109575,124
7935593963,43
7944714844,142
7959447369,124
7963717585,277
7965514192,223
7968477604,187
7983479423,196
8027779185,43
8038217797,232
8047571067,322
8051874525,169
8078290109,61
8078586695,259
8083684291,322
8089669019,151
8111728843,250
8113514466,259
8120270932,187
8183808261,205
8184580511,115
8193184204,295
8260229619,205
8282782614,79
8282907056,277
8288745511,277
8297644510,88
8358466082,52
8377959779,205
8408794697,169
8410673577,223
8411521553,160
8417681900,187
8431325915,286
8456459518,124
8463317363,169
8482691999,214
8483756620,106
8505584361,133
8517588779,214
8543973079,196
8544647619,115
8562850075,61
8570466611,61
8575724813,160
8576350003,61
8643550286,43
8648387894,187
8652380028,268
8661454041,115
8664306353,70
8664668596,259
8665090692,169
8690145543,277
8705256833,97
8741860565,259
8743008557,322
8757759266,70
8781349821,223
8796298995,142
8797600433,268
8821481719,277
8821817587,232
8858101947,133
8861487316,205
8871445618,61
8877314344,43
8885792533,277
8891340871,286
8917920492,241
8943257475,322
8947863503,250
8950832376,268
8961522338,88
8972736301,232
9030475592,178
9036608757,250
9038420764,70
9073759591,106
9078244048,205
9099452408,88
9108731886,133
9119073610,187
9119562064,88
9128009480,304
9130329611,196
9145967611,277
9146560490,97
9154935322,97
9160550593,70
9168025934,142
9177506739,97
9177752576,304
9199116545,88
9207045597,223
9237508523,178
9252045412,160
9264127265,169
9277521572,169
9295377891,43
9302058106,205
9312503395,214
9352636596,88
9364891085,88
9376525344,187
9470407045,250
9491661441,295
9512317936,106
9570256548,241
9574297032,133
9603659335,160
9604779078,223
9606728533,160
9610055895,169
9638857919,313
9656650705,151
9665466743,61
9675904052,169
9686399919,61
9688100495,223
9720326105,205
9728183207,133
9737708804,133
9743617620,250
9800803114,151
9801639489,169
9806281007,214
9812479110,151
9817043882,268
9821674885,259
9875489385,142
9880250972,88
9881216373,97
9886777042,196
9926696929,160
9957599053,259
9984749929,187
9990050014,304
9995262748,97
10006592481,277
10042548073,52
10053375118,223
10068987921,178
10069752379,214
10105716960,295
10132858569,250
10133874390,250
10137241605,79
10149795093,223
10159312760,124
10172246012,88
10174638905,160
10179202940,133
10206086324,79
10206287078,214
10215494586,196
10230385619,259
10237428606,52
10253550885,43
10268872917,160
10303958181,43
10307654901,178
10344478501,52
10357893083,97
10368508056,79
10369829585,268
10371598517,106
10372716996,106
10388005479,196
10391286576,133
10395686102,61
10399204424,115
10405727079,196
10414822117,223
10434795049,295
10441103060,187
10444719026,259
10475213810,322
10481165368,241
10488849105,97
10498658055,160
10504256475,268
10508371550,97
10510912039,61
10524463927,295
10527072058,88
10535355902,286
10543041037,304
10561818814,61
10568061547,43
10568124331,313
10588368585,277
10595756940,214
10596552091,124
10601391917,250
10605249005,151
10606817325,241
10615099751,124
10645598381,313
10651386440,214
10657948073,178
10673311098,61
10673754070,241
10674953615,52
10690908855,61
10705145119,241
10711092945,79
10728241499,106
10741821040,151
10743216734,43
10774509001,304
10823639519,178
10826226059,232
10827721089,151
10848865539,88
10850397068,79
10855885501,124
10878657498,106
10898381249,124
10964607838,97
10968112792,61
10989658715,88
10998200231,223
11004329881,106
11006428609,142
11022587204,250
11022661537,61
11047720988,151
11065532585,214
11100897421,115
11113203593,277
11147552582,70
11172604560,196
11180048072,205
11194800003,169
11229487356,214
11241498104,151
11245556503,151
11277104978,295
11297813890,250
11299025785,178
11300841095,268
11313999058,196
11337450537,304
11352647032,295
11358054538,61
11368925497,205
11398860597,52
11404680303,232
11414860188,322
11418954038,133
11423659119,52
11433352866,259
11449491335,277
11460945597,286
11461613612,142
11466579609,277
11467469616,160
11476342292,160
11513449114,79
11541966888,304
11567720551,61
11632819278,313
11698046373,106
11705307527,259
11715309087,268
11724514614,232
11731870028,43
11757356112,187
11772435114,295
11794467751,97
11825613084,115
11857955615,142
11859121063,295
11870125095,196
11884152184,61
11884340586,142
11894779025,169
11902896935,160
11926294770,133
11932474057,295
11947407860,295
11976712062,169
11991267099,79
11991352111,295
11993001346,295
12002518616,70
12008026968,169
12009639006,124
12023322579,277
12025896823,133
12028808615,88
12040871611,61
12057952441,259
12064494938,106
12066626987,223
12084722606,160
12089257050,223
12094542010,115
12100101396,97
12102600100,52
12110474598,61
12117942580,97
12121638049,115
12170849067,169
12171722427,322
12183014583,268
12191201016,61
12197291460,286
12204693108,214
12208065874,43
12210342101,61
12211185764,268
12218850086,259
12245145419,250
12260798583,52
12277548530,97
12279167104,232
12318265565,160
12322962641,232
12326704412,196
12364440452,133
12367513515,295
12374168586,52
12392369326,214
12406046849,115
12409561454,70
12418281544,169
12421484087,124
12435723494,232
12448120925,70
12466284815,106
12489497118,97
12494747271,142
12496453923,178
12506050990,124
12521929902,187
12524176592,178
12537324539,115
12547274021,268
12552732921,295
12571764604,133
12572674212,178
12577603760,214
12582618032,160
12587016993,277
12591802541,52
12605705501,160
12614370016,106
12618243109,286
12659257320,160
12663388613,115
12666105082,52
12681700013,295
12715896953,43
12729172347,241
12758176845,52
12762685060,43
12765194420,214
12766364446,79
12784318592,61
12786408595,52
12794734263,187
12805814482,277
12827426086,214
12829230486,160
12845074586,241
12850809806,97
12853117539,151
12857699311,61
12867999617,214
12875608029,232
12881675063,223
12882902035,178
12920696062,187
12929410924,70
12945861569,295
12953902026,43
12963302071,313
12967941000,97
12980689466,106
13036772828,88
13047941444,169
13068828287,268
13079991095,160
13088305508,115
13098608550,124
13102615531,178
13119090835,151
13120736978,250
13127675555,151
13142146483,160
13159699828,232
13160839539,160
13171785949,124
13173993093,205
13191778118,61
13206875994,187
13230762568,241
13265194116,250
13284784337,160
13288523807,52
13288919813,250
13291743236,106
13294825249,232
13297167535,286
13303878116,214
13321115040,187
13323683620,241
13339284483,214
13354928114,241
13375389404,313
13382064054,259
13382182980,160
13385587474,97
13394842113,160
13396591033,259
13404242279,115
13405350322,241
13417604108,295
13418802899,160
13421968558,142
13435281396,304
13445364069,52
13446336429,322
13451259556,151
13454417524,187
13456595387,214
13465915008,70
13484371332,79
13504242611,178
13510563120,214
13512387911,187
13515497733,79
13539281112,187
13548176603,187
13572735075,205
13588875050,268
13598570580,115
13598963950,268
13614013964,106
13625951857,88
13629173601,160
13638367955,97
13644591798,79
13653493993,304
13657385290,97
13660229876,277
13670872610,259
13674054120,142
13674422979,205
13677080607,214
13689375348,250
13707794012,106
13753811531,142
13768972194,187
13772435341,124
13780413987,304
13782460836,322
13800440478,97
13808838353,187
13831320243,97
13843686340,70
13846911735,124
13850515821,259
13865715612,79
13883258036,142
13895074872,295
13916545356,106
13920505516,88
13938268025,232
13938399498,169
13948938824,160
13971061113,52
13974361118,214
13985003901,286
13996176059,313
13996891925,106
14004568119,277
14013549958,232
14022188652,205
14026223543,133
14040826937,250
14056900750,250
14084398998,304
14089434486,214
14097852838,196
14097915737,43
14104152112,250
14116340945,268
14121571083,277
14128616354,106
14129867221,88
14139814033,241
14146225413,43
14159735540,250
14230784673,43
14230819042,286
14238620617,187
14247422515,43
14250538454,232
14274021469,286
14281865569,160
14301998882,142
14313167582,322
14331147611,304
14333234844,205
14358702890,43
14361403943,133
14373329483,61
14377397472,286
14388271786,97
14400755089,61
14407852030,187
14413892078,295
14419435845,124
14423138082,259
14427074492,97
14434385782,142
14435663100,142
14447755407,178
14448845603,151
14474449383,115
14497117968,223
14500440549,268
14510112954,106
14512520570,187
14514768780,232
14517073816,223
14517382570,250
14532044538,115
14552370088,277
14614172787,250
14618553976,250
14627117605,124
14659452953,142
14686015224,97
14696280591,151
14733152413,187
14739806895,223
14760414181,250
14774984042,133
14776777877,178
14797944515,286
14799631983,115
14812880080,43
14849511097,322
14868570607,268
14878617017,259
14891017306,286
14908179275,214
14911875757,97
14927959079,52
14956580610,205
14972725928,124
14979669840,61
14986788900,214
14996319831,223
15045684504,187
15051647869,277
15053246396,124
15098416494,61
15106951603,43
15119322054,178
15119373313,205
15124720085,61
15129135863,52
15152975799,250
15156175980,124
15190016472,304
15190215877,178
15196993613,79
15201013863,241
15202463347,106
15205572067,97
15216494112,52
15224794417,187
15237973055,43
15244279426,223
15245045061,169
15261494790,241
15271566113,79
15273158534,196
15277060488,52
15283564992,232
15311645970,205
15323363059,196
15324975819,43
15339794062,250
15340757991,160
15348109731,106
15350564407,43
15358504582,115
15372809116,70
15375081589,115
15383737596,286
15385287728,295
15417072947,304
15420641494,43
15440555967,232
15451669582,277
15461633462,205
15481859613,268
15485207541,187
15485344620,304
15490174058,133
15497238965,196
15518893255,250
15527455593,142
15547006555,187
15552858110,124
15569505396,268
15610746045,97
15612556528,169
15622127427,52
15638370822,322
15650393231,124
15684030752,214
15692882452,286
15702200620,223
15711987119,277
15719456985,115
15722883940,277
15735608576,61
15738614585,61
15738847102,160
15744816953,52
15747464066,133
15758616010,223
15760554039,124
15778760846,115
15801381885,178
15812307506,133
15821365515,304
15848380073,178
15856177292,178
15868308397,214
15895070982,43
15916901597,70
15921886349,169
15949064090,277
15949161449,259
15952199544,268
15955324444,133
15988001484,169
