time,backoff_time
2180377120,124
2186072620,61
2189219620,79
2192913620,142
2206168620,178
2208459120,115
2208493120,133
2208996120,160
2217475620,88
2219264120,142
2226053620,151
2226657620,133
2230837620,97
2233663120,187
2236961620,304
2239363620,268
2243808620,43
2246223620,313
2249609120,304
2250467120,178
2251060620,106
2254355120,88
2255856120,106
2258668620,313
2262642120,79
2280334620,286
2293475620,277
2302291620,97
2305678120,142
2314234620,250
2315957620,178
2319698120,295
2325087120,106
2326335620,43
2332113120,124
2334505620,151
2348240620,196
2349358120,304
2357995120,61
2363604620,160
2364158620,79
2370066120,268
2370438120,169
2379578620,160
2381757620,115
2385984120,106
2410566120,70
2412190120,52
2414090120,70
2418581120,214
2426819620,43
2429311620,142
2432963120,124
2433586620,205
2437138620,232
2439419120,142
2443546620,223
2444165120,205
2451504620,268
2459517620,268
2459996620,70
2460161620,160
2461096620,52
2463044120,295
2464472120,151
2466275120,169
2472688120,61
2482858120,88
2501748620,259
2506054620,178
2506111620,79
2508967120,277
2517251620,115
2536823120,313
2545915120,241
2559213120,142
2584128120,232
2584402120,124
2588089120,169
2596053120,232
2599424120,169
2602736620,160
2603162620,97
2605623120,142
2612606620,52
2613735120,142
2615528120,268
2617574120,88
2618314620,160
2619060620,295
2623303120,304
2625320620,151
2632137620,268
2635652120,241
2641938620,304
2642586120,178
2648688120,313
2650027620,52
2660646620,106
2661832620,43
2666302120,142
2676449620,259
2681525120,79
2692054620,241
2697996620,214
2699984620,322
2702648120,106
2703685120,106
2704303620,61
2707960120,133
2719830120,223
2721645620,277
2723790120,277
2744725120,115
2745658620,322
2751408120,97
2758692620,304
2761975120,313
2766718620,178
2772974620,178
2779104120,160
2784598120,106
2786641120,43
2792499620,259
2794145120,160
2794230620,70
2796302120,259
2801500620,79
2801941120,115
2803245620,124
2805744620,142
2810846120,313
2817160120,61
2818942620,142
2821957120,295
2831510620,142
2839137620,295
2841330620,232
2841995620,313
2845393620,79
2854103120,223
2861055620,70
2861847120,43
2866512620,106
2868344120,70
2874371620,250
2875716120,88
2882532120,79
2882875120,133
2886938620,160
2898465620,232
2902957120,97
2910722120,52
2912416120,250
2914703620,178
2930906120,187
2934009620,286
2938474620,124
2946649620,277
2946849120,304
2959526620,286
2962912120,232
2976920120,295
2978379120,169
2993855620,241
2996020620,187
3008631620,277
3022471620,160
3029147120,295
3031406120,133
3037515120,241
3058778620,178
3061452120,151
3062037120,322
3063308620,313
3065181620,88
3069092120,61
3069189620,268
3070443120,124
3072624620,241
3073424620,52
3076212120,151
3082308120,61
3092602120,268
3099092120,277
3101082120,115
3108589620,160
3116495120,187
3117925120,241
3119342620,115
3146261120,304
3155010120,70
3156533620,214
3157397620,214
3161554620,241
3169388120,133
3169445120,124
3170464620,313
3176154620,259
3176509120,205
3177862120,88
3195011120,241
3195567620,151
3196161620,160
3211833120,196
3223012620,286
3233232620,286
3233668120,88
3242169120,79
3243737120,259
3247489120,223
3258213620,286
3269922620,133
3270751620,187
3272617620,214
3282919620,88
3288783120,52
3299151120,286
3305504120,295
3309777620,97
3311740120,160
3312199120,259
3313686120,304
3315537120,250
3323472620,259
3327418120,250
3331399120,52
3337819120,97
3343261620,88
3343577120,196
3348185120,322
3350492620,124
3351676620,250
3357334620,322
3366378620,133
3371870620,70
3372832120,295
3380821120,214
3380855120,205
3381659120,313
3383524620,286
3386536620,268
3392795620,151
3396752120,304
3401525120,97
3404579620,286
3416965620,322
3419200620,160
3423645120,115
3429906620,70
3431050620,142
3444339120,304
3448739620,178
3459773120,88
3462282620,277
3464125120,142
3472054120,313
3477767620,250
3482940120,61
3484660620,322
3488091620,115
3490612620,196
3490669620,70
3495937620,178
3497425120,205
3498431620,232
3511934120,322
3516632120,205
3520608120,106
3521983120,322
3524440620,196
3528962620,124
3533181120,70
3539752120,79
3553158620,178
3560068120,322
3562070120,88
3562402620,241
3567201120,151
3567847120,115
3567985120,79
3570234620,88
3573409620,106
3573564120,79
3586012620,223
3588934120,241
3590112120,313
3592033620,160
3612488120,223
3619707120,43
3621866120,142
3621980120,241
3623618620,304
3626813620,106
3626899120,151
3636350120,88
3645587620,133
3656948620,295
3657343120,124
3660039120,79
3665744620,295
3669488120,313
3671791620,250
3673935620,133
3681978120,259
3689751620,70
3693167620,286
3698877620,322
3703489620,133
3707890620,43
3712531620,268
3718527120,232
3718768620,61
3719124120,178
3720265620,169
3722358120,124
3731422620,214
3740085620,196
3747397120,259
3747952120,214
3750037120,160
3756163620,106
3759936120,79
3774387120,214
3774783620,106
3775852620,241
3783390620,151
3788161120,97
3793615120,277
3796167620,232
3797635620,115
3798030120,70
3798213120,313
3800865120,61
3803807120,142
3805658620,205
3808418620,43
3809094120,196
3814187620,160
3815655620,151
3821372620,277
3821752120,196
3822197120,106
3824504120,115
3825313120,187
3826920120,79
3845111620,232
3848420120,133
3869876120,187
3873022620,223
3875670620,43
3877128120,52
3887590620,268
3891199620,259
3895568120,250
3895602120,88
3910343620,142
3919405120,151
3926336620,313
3935689120,169
3939393620,142
3944461620,187
3947755620,232
3949840620,250
3956670620,250
3957180620,250
3958284620,277
3964116620,169
3978237620,250
3978542620,115
3979282120,43
3986264120,214
3986298120,277
3991599120,223
3997600120,322
4000061120,250
4015388620,151
4023780620,295
4028079120,133
4030991120,205
4032039620,124
4034112120,88
4034243620,313
4045719620,97
4048164620,133
4053508120,214
4061267620,232
4065233620,115
4069236620,97
4069397620,313
4072209120,133
4072547120,205
4074394120,142
4081174120,268
4083896620,88
4086785120,115
4088389620,133
4096967120,232
4100056120,313
4101322120,133
4101425120,97
4103301620,304
4103399120,214
4115309620,250
4122597620,142
4123742120,88
4134437120,214
4139149120,268
4143660620,133
4143791620,169
4145802620,268
4145854120,61
4147687620,205
4152268120,133
4156217620,322
4163625620,187
4165702620,178
4172223620,313
4176282620,115
4188712120,142
4190040120,160
4193378620,232
4196662120,52
4203358620,322
4205808620,61
4205934620,79
4212620620,88
4216619120,97
4218540620,52
4223803120,322
4239584120,214
4243397120,133
4244730120,196
4244902120,259
4249645120,61
4253909120,304
4254035120,160
4259547620,133
4265213120,97
4268498620,160
4274019120,97
4277513620,52
4278756620,313
4281092120,79
4289514620,160
4289859120,295
4292562120,322
4298187620,124
4300663120,160
4306212120,142
4311467120,151
4322926120,88
4325243120,115
4335082120,277
4342050620,223
4343598120,70
4345084620,277
4350748620,295
4351247620,106
4352741620,160
4353782620,187
4365494120,187
4368218620,115
4369122120,322
4372481620,223
4378198120,286
4386059120,286
4395981620,97
4397398620,142
4398579120,322
4398613120,187
4408216120,88
4419655620,322
4425691620,250
4427034620,223
4429779620,187
4430220120,295
4432917620,277
4434471620,232
4435692120,115
4442538120,106
4442704620,124
4446603620,142
4449534120,196
4454320120,196
4456932120,124
4465500620,259
4477682620,133
4478909120,187
4502680620,232
4508117620,304
4510640120,277
4512690620,187
4512906620,232
4514067120,232
4520316620,79
4528388620,115
4530000620,151
4544503620,106
4548652120,277
4554941120,295
4556381120,250
4557932620,70
4560141120,232
4561802120,196
4575266620,52
4586317120,97
4591126120,133
4592449620,151
4602534620,70
4603875620,61
4608077120,52
4608639620,214
4615844620,160
4617835620,268
4629973620,151
4638076120,61
4641795620,241
4647391620,160
4652289120,214
4653963620,277
4655732620,43
4656705120,151
4661605120,223
4666326620,232
4686773620,97
4695967620,232
4696001620,223
4705130120,196
4705296120,106
4708710120,169
4713133620,79
4722345620,196
4725878620,61
4728222120,268
4731104120,268
4732867120,115
4733194620,133
4734100120,151
4742320620,268
4748213120,322
4752924120,169
4754715620,304
4759655120,142
4763168620,277
4767133620,241
4777651620,232
4780838120,196
4782712620,169
4792214120,313
4800989620,160
4806067120,52
4813974620,61
4821389620,187
4839640620,169
4857387620,160
4862281120,88
4865121120,196
4868817620,97
4869091620,97
4870054120,124
4872685120,43
4876965620,142
4892162120,214
4893322120,322
4893638120,187
4896108620,223
4899520620,88
4909487120,313
4909618620,43
4915834620,106
4916720120,97
4927981120,286
4930667620,61
4932153620,52
4935959620,223
4938681620,259
4947394120,97
4952265620,160
4952736620,232
4959315620,187
4961377620,205
4964857120,61
4980439120,277
4981858120,106
4988760120,259
4997561620,160
4998989120,304
5004428120,232
5008105620,187
5023141620,97
5026937120,169
5044566620,295
5047879620,97
5050122620,133
5051087620,88
5052005120,79
5054252120,259
5057992120,43
5071106620,196
5073852620,313
5083507620,142
5086675120,304
5087754620,160
5094401120,79
5095250620,43
5096053620,160
5103766620,70
5109742120,178
5113011620,169
5114927620,61
5115042620,304
5121066620,88
5136589120,70
5137699620,313
5138968620,295
5155364120,88
5156831620,124
5159748120,169
5160482120,43
5160945620,97
5161254120,205
5163991620,151
5166303120,304
5170547620,61
5170708120,133
5193942620,322
5194595620,52
5195207620,151
5203578620,124
5214075620,241
5217106620,61
5219059620,79
5219924120,61
5222242120,61
5222584120,196
5224786620,79
5232004620,61
5232038620,241
5233782620,151
5236188620,241
5250661620,106
5250805120,277
5250931120,106
5251412120,106
5258154620,160
5258223620,169
5258845120,286
5267760120,268
5268407120,241
5275278120,115
5277485620,52
5282663120,178
5288515620,232
5289545620,106
5293145620,286
5294256620,160
5296794120,88
5296925620,142
5308092620,313
5319441620,187
5329328620,160
5330829620,142
5331254120,268
5332377120,241
5332784120,196
5339100620,61
5339692120,97
5347061120,124
5354128620,43
5366313120,160
5366611620,268
5368504620,250
5376297620,313
5382477120,61
5384678620,124
5386717120,115
5386832120,295
5387394120,196
5401773120,124
5405194620,304
5408142120,160
5413175120,52
5414459120,268
5415541620,88
5420077120,61
5435630620,286
5436518120,277
5442402620,169
5445180620,268
5449163120,142
5454219620,268
5454586120,214
5461258120,115
5468913120,313
5475606620,151
5476983620,277
5491293120,232
5505333620,232
5511227120,61
5516291120,277
5518863620,133
5521747120,250
5522303120,286
5522783120,106
5524167120,133
5526525620,52
5527330120,70
5534230620,205
5539990620,43
5540741620,79
5542043120,259
5556110620,259
5558081120,106
5560068620,124
5569687120,196
5578412120,259
5588597620,169
5589429620,259
5590042620,187
5590873620,205
5591941120,241
5596912120,232
5604293120,79
5611643120,124
5612698120,196
5622551620,187
5629031620,232
5647402120,178
5647636620,115
5651861120,295
5653181620,79
5658766620,124
5661330620,106
5663955120,295
5664865120,322
5666922120,115
5668905120,295
5674063620,322
5677429120,61
5687153120,313
5689533620,61
5693034120,205
5694831120,88
5703370120,70
5708662120,295
5710319620,43
5715352620,178
5737075120,124
5742950620,115
5745673620,133
5745913620,205
5747465120,61
5753076120,196
5754040620,79
5756828120,205
5768094620,142
5773026120,178
5774858620,205
5776366620,151
5785493120,52
5787090620,124
5789010120,133
5793402620,295
5798882620,322
5802818120,232
5809376120,313
5817275120,151
5820923620,214
5821078120,277
5822681620,304
5823965620,142
5824560620,178
5836995120,214
5841771120,304
5846315620,205
5847327620,70
5851630120,241
5855852620,160
5857357120,151
5862665120,151
5863997620,178
5866615620,187
5869315120,106
5869544120,79
5870694120,277
5874821120,151
5877270620,304
5880502120,97
5883139620,286
5884205120,295
5885017620,88
5886054120,196
5891562620,151
5896454620,178
5896740620,214
5899114120,250
5904200620,160
5915251120,133
5915771120,178
5922421620,151
5923240620,214
5927056620,70
5929596620,241
5929630620,124
5931780620,295
5959365120,97
5970441620,115
5975273120,322
5976205620,52
5978009620,250
5990436120,322
6001072120,232
6004900120,70
6007494620,106
6018571620,169
6021826620,223
6023518120,223
6029915120,106
6044574620,79
6050148120,70
6052095120,124
6056425120,214
6063373620,259
6077244620,277
6082288120,160
6083656120,106
6092048620,268
6093016120,70
6103864620,79
6107572620,277
6109834620,196
6112098620,241
6113319620,205
6122778620,214
6125764620,286
6136461120,52
6152206120,304
6153117620,223
6157796620,313
6166127120,133
6171236620,268
6173288120,43
6174867120,133
6190764620,97
6195891620,187
6202007620,97
6206699620,61
6207899620,106
6209647120,151
6210193120,295
6211549620,106
6217015620,124
6218648620,178
6222521620,205
6226936120,322
6237564620,241
6242163620,241
6250042120,142
6252013620,88
6252265120,115
6260699620,322
6263396620,115
6267323620,304
6273451120,115
6277395620,187
6284145120,160
6290569620,196
6299263120,322
6312538620,61
6318698620,295
6319140620,43
6319970620,43
6324855620,79
6336143120,124
6338360120,106
6339995120,43
6340605620,178
6348717620,286
6350107620,313
6350988620,223
6354181620,232
6354801120,97
6360109120,79
6374042120,106
6376560620,97
6378304620,178
6382348620,205
6382921120,124
6393382620,295
6393812620,232
6394683120,232
6395658620,187
6402832620,187
6410295120,43
6411092620,187
6411338620,151
6412803120,313
6418832620,250
6419634120,70
6428176120,106
6430684120,142
6436696120,268
6439136620,250
6450435620,115
6460197120,241
6460317620,322
6465340120,187
6474180120,322
6474799620,286
6476888120,133
6478641120,178
6514802620,223
6519751620,79
6524613120,232
6535337620,295
6536685620,124
6537469620,232
6541737120,43
6543221620,232
6549336120,295
6554257120,88
6556420620,52
6559020620,124
6567981120,250
6568879620,52
6570223120,277
6571098120,196
6580938120,142
6586742120,97
6593771120,70
6600678120,169
6604451120,70
6607506620,214
6612916120,160
6613058620,133
6616514120,313
6618380120,169
6619413120,322
6621125620,115
6623459120,70
6625498120,214
6626775120,313
6629884120,106
6634981120,97
6647164620,88
6654357120,313
6664541620,169
6671125120,232
6672981120,160
6678458120,277
6687298120,304
6701543620,250
6701910620,151
6702412620,223
6723880120,61
6726629620,223
6727608620,322
6740814620,151
6756253620,61
6756838120,205
6759757620,133
6761624120,142
6772669120,160
6790615620,97
6798581620,286
6798638620,70
6800453120,151
6800871120,79
6805294120,178
6808412620,313
6820019620,268
6821888620,223
6837406620,223
6839990120,160
6841188620,196
6844367120,205
6845722620,187
6851848120,52
6862870120,160
6864207620,313
6867853620,187
6873675620,286
6875183620,43
6877381620,214
6877977620,187
6883501120,61
6886101120,52
6887953620,70
6894217120,313
6894286120,124
6903078620,259
6905184620,187
6919673620,205
6929149620,88
6935771620,241
6940072120,97
6942412620,61
6943833120,43
6944688120,115
6944762620,259
6947267620,205
6948274120,322
6953353120,250
6961370620,214
6964908620,214
6967074620,232
6971289120,52
6980243620,88
6985551120,277
7023059620,322
7024699620,43
7025111620,124
7025425620,313
7027100120,196
7034242120,106
7053238120,52
7059719620,277
7066696120,232
7075707620,79
7079776620,322
7092023620,187
7103497120,196
7106590620,115
7116866120,151
7118608620,259
7123373620,97
7126844120,214
7133412620,124
7134402620,259
7143284120,79
7143909620,223
7145059620,205
7153162120,43
7157837620,160
7160118620,286
7160532620,151
7174711620,88
7182063620,43
7183686120,187
7185014620,322
7187898620,178
7192634120,214
7196875620,250
7197363620,187
7213011620,70
7215027620,115
7215990120,142
7220442120,97
7222248120,304
7227977620,142
7229675120,124
7246632620,250
7250131620,106
7256218120,133
7260352120,133
7261623620,250
7273387120,142
7282998620,97
7283388620,151
7283554120,268
7285602620,277
7296600620,115
7323543120,205
7331104620,52
7335677620,106
7338622620,304
7340677120,124
7341977620,268
7342608620,43
7344553120,106
7344781620,259
7345323120,295
7346294620,205
7347714620,124
7350395120,196
7354166120,313
7357974620,196
7360712620,79
7366535620,61
7376025120,232
7386053120,187
7390827120,232
7391526120,322
7392904120,133
7392972120,322
7397595120,52
7404014120,277
7408574120,106
7416143620,52
7416407620,259
7419178620,322
7424985120,142
7436299620,115
7442637620,268
7446554620,232
7449933620,187
7453199120,277
7453363620,304
7456268120,277
7459968620,124
7467611620,277
7473864120,88
7474109620,313
7480546120,151
7481927620,286
7482577620,295
7490623120,160
7495057120,286
7521325120,277
7522578120,106
7524538620,214
7525535620,223
7554907120,295
7556258120,196
7559239620,214
7560326120,232
7561749120,142
7564053120,304
7568151120,61
7570888620,115
7576787120,79
7576878620,88
7577989120,70
7581165620,205
7582827620,268
7599666620,232
7600836620,97
7609682620,295
7615251620,106
7616327620,295
7621214120,70
7625312620,187
7626281120,295
7626487620,322
7628234620,70
7628911120,178
7629255120,88
7629729620,232
7631976620,223
7634580120,43
7641862620,304
7642763620,61
7645920120,313
7646679120,70
7648098120,322
7658225120,160
7662519120,52
7663056620,178
7664317620,304
7671287120,205
7673874120,115
7682000120,79
7684681620,277
7684898120,268
7685429620,151
7686456620,79
7690701120,250
7693464120,88
7697494620,295
7702563120,178
7707997120,241
7712297620,61
7718950120,295
7720754120,223
7720964620,259
7725393120,151
7726309120,178
7727965620,115
7729745120,169
7734476620,124
7734958620,232
7735651120,187
7750926620,97
7760087120,70
7762680120,169
7775695620,250
7779626120,187
7784722620,295
7791262620,169
7795430120,142
7796292620,43
7799363620,124
7801306120,79
7817016620,223
7828341120,286
7828809120,250
7832045620,97
7841213120,142
7843359120,196
7855811620,79
7857309120,169
7861603120,61
7866518120,52
7876937120,43
7889673120,223
7893513620,61
7894463620,160
7899704620,133
7904557120,97
7914389120,142
7916129120,223
7918119620,133
7921608120,205
7933082120,133
7935834620,232
7938511620,214
7941625120,241
7948365120,61
7953071120,241
7960805620,52
7961233120,268
7964925120,115
7968248620,115
7975637620,97
7976117620,142
7976737620,295
7980905120,115
7993034120,250
7998577120,151
7999150120,205
8005529620,214
8008116620,223
8010738120,178
8013255620,52
8013461620,160
8017567120,79
8018662620,160
8021816120,124
8023174620,277
8024250120,79
8025272620,61
8033963120,151
8036290120,196
8046981620,124
8056258120,160
8057598620,124
8058885620,223
8062143620,151
8062292620,61
8063849120,52
8065897120,133
8068049120,70
8071061620,259
8077172620,250
8081492120,79
8092258620,70
8095545620,52
8096463120,187
8106662120,196
8108347120,268
8109743120,52
8109938120,205
8116076120,169
8117040120,304
8120682120,250
8121061120,61
8121822620,169
8127423120,61
8141637620,151
8143737620,187
8149981120,70
8159033620,313
8163013120,313
8168025120,169
8172270120,142
8180716120,304
8182542620,304
8188037620,61
8196813120,133
8197575620,295
8200843620,70
8206606620,304
8227462120,106
8229763620,97
8255249620,304
8255730120,43
8257245120,250
8264544620,241
8269298620,286
8273485620,133
8286412620,178
8302105120,250
8312186120,304
8312248620,304
8319361120,169
8323704120,151
8326919620,79
8327073120,106
8357640620,250
8361998120,250
8363904620,43
8366622620,205
8370596620,115
8374384620,295
8378419620,322
8379856120,241
8394150620,178
8401918620,142
8402177120,124
8403722620,124
8413694620,178
8428353120,88
8429762620,313
8434828120,106
8435565120,160
8440280120,241
8447006120,52
8447406120,259
8453137620,313
8455744120,88
8458084620,214
8465469120,61
8469787120,268
8481289120,142
8494628120,133
8500940120,151
8505415120,268
8507516620,151
8509998120,142
8513183120,70
8534036620,133
8535071620,160
8535649620,205
8546583620,61
8550791120,259
8554248120,214
8562641120,223
8573417620,322
8574896620,187
8578339120,124
8584467120,322
8602152120,268
8607163620,43
8611237120,232
8616037620,97
8617896620,313
8620109120,250
8639019120,241
8641049120,322
8642760620,295
8644618620,187
8654108620,268
8657469620,250
8657789620,232
8659690120,97
8665011120,88
8679482120,43
8680449120,241
8684780120,160
8685844120,259
8687399620,268
8697247120,250
8698420120,232
8699049120,277
8707503120,295
8710337120,268
8710640620,169
8713001120,133
8729225620,124
8730618620,61
8732685120,223
8733342120,295
8733600620,124
8733927120,187
8742671620,70
8747064620,115
8760072620,169
8765130120,223
8778032620,232
8781088120,187
8790818620,151
8799062620,187
8811779620,223
8816438620,124
8819643620,133
8823378120,79
8824265120,223
8827845620,43
8830138620,79
8842288120,151
8848437620,187
8849315120,115
8854155620,160
8858164120,322
8873869620,223
8877485120,268
8880266120,169
8884768120,61
8887202120,133
8891434120,79
8891514120,268
8895523120,52
8899037120,160
8927202620,106
8938966620,196
8940890120,61
8944103120,304
8953814120,43
8956248620,142
8956826620,178
8963937120,214
8969724120,169
8971859620,259
8980414620,178
8986081120,286
8991467620,52
8995824120,259
9000367620,277
9000534120,268
9007537620,52
9016571120,106
9023275120,79
9023394620,295
9033001120,88
9043051120,142
9043286120,43
9053572120,304
9062853620,214
9066377120,142
9078408620,205
9091626620,70
9092147120,304
9096140120,106
9096523120,79
9099876620,223
9109545120,88
9117317120,79
9121452620,277
9124156620,313
9129052120,106
9132879120,304
9137618620,142
9148274620,250
9155868620,196
9161058620,97
9165325120,322
9168013620,277
9168866620,322
9171203620,295
9200853620,97
9202029120,160
9202885120,196
9210063620,295
9216584620,241
9219361620,214
9220267620,97
9220894120,43
9225720120,115
9235463120,178
9237948620,214
9243368120,214
9245914120,115
9248452620,232
9267355620,79
9271462120,133
9272433620,79
9272657120,232
9281357620,52
9289971620,124
9305748620,160
9308444120,124
9310442620,88
9311308120,187
9319678120,214
9320129120,205
9320753120,61
9323104620,160
9325363620,277
9327072620,313
9329263120,106
9338233620,322
9340921120,124
9342280620,106
9343155120,151
9349755620,304
9355439120,313
9360846120,223
9368167620,52
9384359620,97
9389049620,178
9390067120,205
9402478120,232
9409222620,268
9416032620,259
9424233120,79
9430742620,61
9440293620,43
9445001620,115
9449834120,151
9451051620,115
9460574120,61
9461580120,106
9467377120,232
9468511120,268
9479737120,43
9486894120,205
9487901620,268
9488795120,88
9489504620,205
9503390620,187
9506943120,124
9536674620,187
9542140620,115
9542174620,214
9552581120,178
9556163120,268
9563276620,79
9576542120,277
9584275620,151
9590917620,205
9593992620,304
9597795620,160
9599940620,241
9615701120,214
9617916620,322
9620855120,178
9622965620,124
9626469120,313
9627560120,214
9634229120,241
9635607620,160
9636895620,106
9639691620,106
9646119620,79
9655556620,115
9656710620,151
9657861620,196
9667734120,160
9669921120,295
9672517120,97
9679099120,232
9685059620,133
9685567620,196
9690990620,295
9692540120,250
9694650120,142
9707650120,124
9709664620,295
9729179120,160
9736017620,286
9736677620,124
9739114120,214
9743999620,277
9747537120,115
9753156120,169
9753842120,187
9754541620,268
9759779620,241
9765637120,79
9767470620,133
9769112120,115
9772135120,259
9774319120,205
9777509620,268
9783714120,151
9784755120,115
9795346120,322
9797075120,187
9802983120,196
9804924120,322
9812535620,178
9816881620,313
9818689120,115
9821811120,79
9831435620,160
9837572620,169
9840587120,268
9844026620,70
9860886120,214
9863860120,322
9866983120,61
9876994120,223
9878574120,241
9891563620,241
9898958120,232
9899279120,178
9902324620,106
9906808620,106
9907960620,223
