time,gap_time
1210747197,63
1214653547,9
1215264504,295
1221174781,43
1222757549,0
1224750367,52
1225082037,18
1227873569,331
1233036382,126
1235206398,214
1237944054,79
1241092465,99
1245063106,45
1248264111,81
1248375261,43
1250155018,214
1251638896,117
1254653105,0
1257225118,52
1257729037,142
1257927620,313
1262383406,88
1266933346,0
1270315592,72
1271888527,36
1274576029,223
1275739893,108
1281848551,313
1286385820,133
1291465548,43
1299775226,81
1300172049,178
1301831874,196
1304464923,171
1306607112,36
1307939608,72
1309842606,250
1311023107,0
1312552563,187
1314730604,0
1316267114,9
1319233456,241
1321913044,27
1330065473,70
1332481615,169
1338219097,97
1340050493,196
1340618509,250
1343307577,232
1346108593,9
1347618471,151
1349234074,9
1350151119,108
1350476844,196
1352430035,196
1356892618,0
1357556611,36
1358739118,18
1359937273,36
1360281864,171
1366992114,9
1371794520,115
1373079102,0
1377284852,27
1379094387,234
1381612255,61
1383243354,135
1383886280,45
1384873939,70
1385135611,0
1385936303,169
1388407118,0
1395829398,162
1395887103,97
1396467478,216
1398688114,0
1399531591,232
1400804987,54
1404247268,106
1405474376,241
1406363295,169
1407338080,52
1408847487,142
1409313421,162
1409574005,52
1416443620,70
1417706957,61
1420951481,9
1425463998,160
1425743964,88
1427743336,151
1429700068,124
1430208272,117
1431504948,9
1434148400,205
1441913457,169
1445829112,18
1449912832,135
1451552458,61
1453646106,90
1458168118,18
1459444392,61
1459728493,106
1461056529,277
1466636293,160
1467273533,106
1472859262,117
1476247997,304
1478442035,295
1480063584,70
1488712502,124
1489854120,43
1497971699,0
1498336959,79
1499138568,18
1499951928,295
1501383618,9
1502214325,54
1502764868,133
1504336096,63
1507790212,0
1509497614,178
1510417067,169
1517404105,18
1517554570,205
1518025862,207
1518101957,27
1521707931,142
1524416693,70
1527348838,160
1527888436,313
1538264519,214
1541711118,99
1542473922,9
1546192575,9
1551726114,0
1562460316,162
1568283993,70
1577807114,142
1580036978,52
1581413052,178
1586210027,52
1593279563,54
1593788350,205
1597807117,0
1608860230,97
1608964219,52
1610727235,18
1613002307,79
1618586389,115
1619860023,169
1625238852,151
1642309899,268
1643779120,151
1644807115,0
1645485902,178
1645730091,18
1647085612,0
1647553089,45
1649855377,52
1657866119,9
1662896077,304
1668308304,153
1668418844,178
1670157822,61
1670290887,241
1673148615,70
1675517847,97
1676212415,63
1680762101,36
1680955388,27
1683206574,90
1689527067,178
1695907565,88
1695972246,124
1696520916,54
1699711103,162
1703145521,79
1707165979,268
1708073945,117
1711187514,250
1717457953,214
1717667516,115
1719095344,27
1721192523,54
1724076269,106
1725946561,54
1730430118,54
1732279594,36
1737177450,9
1739179704,54
1739766581,115
1740661584,88
1746425120,115
1747626181,52
1750959850,117
1758837546,54
1759277377,196
1760835932,124
1761709393,108
1763261788,63
1768794550,286
1770056257,52
1774335459,45
1776832861,79
1780105732,63
1781063483,124
1781931068,223
1788005540,124
1788192534,277
1796657970,160
1798133008,214
1799608525,43
1802079061,295
1803890783,52
1804262294,18
1806398399,70
1811514577,18
1811903867,142
1812067831,160
1812533119,43
1817370370,142
1818637260,99
1819212972,162
1822984620,187
1826237976,205
1831604590,180
1832932581,27
1835379472,133
1835969602,295
1837471315,97
1838210351,18
1838564193,18
1840059692,43
1841790036,178
1843991094,27
1849276089,214
1850382115,178
1851143113,0
1852215100,90
1852360361,223
1852900478,52
1853853113,27
1855381975,115
1863189470,250
1864502589,88
1865412992,304
1870683030,223
1871981523,9
1873625560,81
1877295812,61
1879048600,72
1883590049,295
1888729246,72
1889238817,27
1897132760,124
1899427426,106
1900630280,124
1902578476,169
1908552428,52
1908925372,63
1909827825,18
1912841774,135
1916140606,9
1916816446,63
1920503932,286
1921398107,52
1926688103,18
1928627965,178
1930619014,54
1931996975,97
1933377083,115
1933395094,162
1934250556,322
1943837439,99
1947506001,106
1948688052,304
1949231580,27
1949662256,108
1954540963,241
1957239040,124
1957291809,90
1959224115,0
1959513232,43
1961968069,124
1964871001,151
1965069062,61
1969128528,45
1969882321,43
1972309783,43
1975285042,178
1976398342,0
1981276063,0
1982015030,88
1983676078,106
1986626568,0
1988323003,27
1989038248,54
1992520614,241
1993014446,27
2004260604,81
2004459059,124
2007196116,0
2008832963,205
2010210507,196
2010461595,9
2012743321,124
2014097222,45
2016479564,142
2019306966,250
2019549886,178
2019607933,268
2019724261,115
2020848111,178
2027610447,189
2027750062,27
2028620608,178
2031257044,0
2031554366,241
2038038616,27
2040577952,99
2043490467,61
2047457855,72
2050558086,36
2053315281,27
2054324978,79
2055176041,54
2058385555,18
2066319512,99
2067494014,43
2073208512,9
2073869594,214
2074531106,304
2076588607,214
2078753539,61
2080685119,36
2082673565,286
2086593050,196
2087127948,214
2091954596,9
2092878414,286
2094275006,277
2097636853,115
2101782967,268
2102108851,90
2104148957,61
2109498620,286
2109794794,99
2111314100,115
2112246086,88
2115430875,70
2117935424,90
2119434087,27
2121625608,79
2122342563,54
2123863822,162
2126622046,151
2127903853,187
2129365915,196
2131224760,18
2132497535,331
2135759829,106
2137652116,63
2139346456,43
2139490967,61
2143056555,232
2146797767,88
2151273807,106
2151864484,268
2156713093,79
2157198555,61
2157680735,88
2160348937,277
2165227092,18
2170451089,81
2170469107,117
2171084502,223
2172796085,187
2174542083,9
2174926109,18
2176385618,18
2176601000,18
2178669001,79
2178750603,79
2181535024,88
2183783073,205
2184853592,196
2188576561,45
2189754086,88
2190720580,178
2192210078,9
2197404057,259
2197893108,0
2199065920,97
2203131684,18
2206386587,214
2206992114,27
2222158533,135
2223247118,36
2225114120,126
2228405597,0
2229007586,54
2232721588,268
2235148582,18
2237265518,331
2242840786,61
2244739939,250
2250583618,70
2258052678,52
2258087781,9
2258182313,18
2258304873,178
2260115896,9
2260588080,232
2261150114,52
2265157965,259
2266398003,304
2267190218,54
2267661322,142
2267713459,61
2269868032,322
2272201052,9
2273139068,0
2275815109,0
2276245742,36
2276623008,43
2277354050,88
2278787935,232
2280991890,88
2281049565,52
2287451333,79
2288016238,90
2299993501,142
2303877550,169
2308639968,43
2312920009,97
2313438402,117
2314540095,9
2318651550,61
2321736267,61
2324335956,196
2327422118,9
2328184877,160
2329711891,268
2332320540,259
2332855618,0
2334405327,27
2339749822,0
2341312023,178
2341416077,151
2346494211,0
2349061729,52
2352585525,52
2353638979,286
2354370049,223
2359225319,90
2359731795,70
2363954081,99
2377522563,169
2377842970,115
2383446118,52
2384335286,133
2388769530,43
2391790119,52
2395552516,126
2396348471,79
2398773030,18
2402937592,72
2406436433,52
2406960596,45
2410030886,106
2417094591,88
2421251316,61
2422704431,45
2432335587,52
2435805833,196
2436361481,43
2437519089,115
2440711945,232
2440811606,214
2446087977,322
2447816404,135
2449572991,70
2452365890,52
2452938330,196
2462016047,124
2462342056,277
2463009943,142
2463984558,9
2464580020,97
2468739926,70
2470039342,196
2471127012,9
2472422578,9
2475167980,142
2482730718,97
2485089602,18
2489302100,169
2491540077,63
2492629572,63
2496581118,0
2497975072,36
2498320544,88
2499851014,9
2500466992,304
2513143381,20
2513603967,36
2515366449,63
2515844900,241
2521651024,88
2525736402,241
2526445393,241
2527986427,61
2528330088,142
2528359087,142
2531380300,126
2538102936,178
2543872533,196
2545396048,9
2546812909,54
2551505317,61
2552074469,61
2554308540,108
2557540832,115
2558794500,142
2560055607,72
2561683602,169
2563907098,322
2564573105,0
2565942077,54
2567921574,232
2582303454,259
2583497944,36
2584387959,18
2585376908,124
2586003297,54
2595589115,0
2600517891,88
2604949968,124
2605137587,196
2608086601,45
2612102112,214
2613427008,304
2616029867,135
2623642567,79
2623678062,0
2623707257,52
2628469981,205
2631856607,106
2633270106,63
2634664538,214
2637331376,160
2639969234,70
2643509954,232
2646767931,97
2651046604,54
2657128839,151
2657273056,268
2657441530,178
2657470624,0
2659033862,232
2659535576,108
2661023587,97
2663756959,178
2667542612,18
2668960702,70
2669412567,142
2669465589,106
2669658082,259
2672306847,187
2675269783,115
2676396529,0
2678029527,124
2680142021,43
2682878933,79
2684729960,81
2685938455,18
2688745553,27
2704273554,331
2708292612,61
2723974602,27
2724672334,106
2725883414,115
2727529972,115
2731279932,115
2732928366,207
2733796613,70
2737824117,115
2738934565,0
2745406619,9
2746952114,63
2747219509,45
2751562093,0
2751678063,63
2754090823,151
2758816106,151
2761726726,99
2765027581,169
2774667782,54
2777458548,61
2778178298,133
2781906074,160
2789669573,88
2790110513,36
2792588430,43
2793687101,0
2799667076,259
2801351792,81
2801927424,124
2802358591,268
2804197514,180
2807949921,115
2810158106,18
2813525921,36
2819540884,198
2822274100,90
2822895504,187
2823822570,99
2828386565,196
2834579167,36
2835003096,133
2840923875,43
2841168502,313
2842604419,72
2848083311,106
2851842249,79
2855301618,97
2855804908,223
2856329133,0
2857097074,79
2863992986,72
2865148116,0
2869465576,151
2871302110,52
2882746422,52
2883530540,223
2883728117,70
2886284071,169
2887700562,259
2896423369,170
2902997398,133
2905217489,196
2914270264,54
2916530116,232
2916743962,43
2917822366,81
2920019959,241
2920307033,142
2924414231,45
2924720859,61
2924779439,277
2931803869,241
2931974058,79
2932650388,117
2935676442,70
2938121519,160
2943057435,178
2946698307,63
2950904436,187
2954776503,63
2955446093,259
2961650120,18
2961819537,72
2967621653,18
2968121430,115
2971658106,0
2972367617,169
2974782114,115
2975664946,241
2980544087,241
2984882556,18
2986200217,0
2986206467,0
2986549887,198
2986643116,27
2989135525,295
2990795331,144
2998988402,63
3005545375,61
3008635339,52
3013451482,124
3015625587,72
3016424099,27
3016692546,115
3019164538,124
3020047834,196
3023053431,106
3025685473,52
3027446004,223
3032234097,36
3037822110,189
3039257407,0
3042538943,241
3049432094,63
3049542589,0
3055532059,0
3056301120,9
3057453777,97
3059720508,90
3060480915,205
3060504422,250
3063519603,124
3068628472,52
3074033077,115
3074294254,9
3082449769,142
3087840904,115
3091213083,295
3095023606,99
3095041466,126
3097470511,70
3098873070,88
3099619107,97
3100427054,115
3105515620,27
3106220521,97
3107114024,205
3108725013,79
3116406095,241
3122904116,196
3123073617,9
3128901474,79
3131599020,106
3132103510,241
3136766963,241
3138618079,250
3141259539,99
3143218502,295
3143848941,133
3144040535,142
3149362286,88
3153489433,79
3155200028,9
3158786472,63
3162083535,126
3163123094,178
3163599345,133
3167617120,9
3170354010,0
3170833609,169
3171421036,124
3177995921,43
3179368597,133
3180346233,54
3181499005,151
3181517105,108
3186325016,72
3192972044,171
3193544113,0
3195037380,169
3196559005,97
3202451414,277
3207595494,70
3211776600,45
3212829110,18
3214201617,0
3217546334,214
3218158420,169
3222660518,286
3227790062,313
3244061743,97
3244798511,126
3245178530,259
3253046091,9
3257204541,99
3258839109,9
3259746116,54
3260154302,43
3260346914,115
3262605850,142
3262717031,45
3263531326,178
3272470095,43
3279309031,88
3280914109,0
3282920362,52
3283077567,189
3286322509,160
3288628503,0
3293779033,223
3297262073,133
3297878620,286
3301842560,232
3302947523,178
3303817889,52
3306627118,160
3311688446,79
3312597097,61
3313462517,313
3314964932,187
3316474387,241
3316714451,88
3316970115,0
3326294704,45
3327116024,151
3327512834,81
3334805110,259
3338541065,97
3338691514,151
3338709108,0
3349249094,9
3350161608,9
3350529588,9
3360104484,115
3360750568,90
3364495981,187
3364519093,36
3365023855,54
3367146858,27
3371260994,160
3379623606,27
3391953770,18
3393236064,63
3393503095,9
3393949879,216
3394813020,259
3395830105,322
3396120042,304
3397903779,54
3400312620,54
3409006083,99
3415086793,54
3419952843,189
3428856194,72
3433043372,61
3434328038,97
3436082405,18
3443189585,61
3445317577,88
3445457040,79
3446503327,0
3448360184,54
3450687597,52
3451004574,52
3454974518,169
3462798051,61
3463566615,241
3467088473,70
3470413919,0
3473399883,43
3473481548,0
3479047956,223
3481290549,45
3485868077,0
3492541956,0
3492629417,61
3494056068,79
3496827586,106
3497723085,9
3498048290,151
3503142581,171
3504619612,142
3506269508,187
3511363435,205
3511550794,160
3513900518,90
3514834068,79
3517676090,0
3519962306,72
3528851368,88
3529223594,0
3530882861,133
3532610932,142
3536386323,54
3538807534,169
3540665605,99
3543084691,0
3545313318,79
3547155363,79
3552810117,0
3557520586,214
3560316601,45
3560834416,27
3561302108,70
3562850886,124
3562857010,63
3567115096,9
3567752573,45
3568792809,115
3569734088,18
3569931297,142
3570331061,126
3578535353,18
3584289722,97
3588040056,160
3589902372,250
3590381982,18
3592668604,304
3593229346,151
3601452501,0
3602040487,88
3602343420,277
3603123117,196
3609132967,187
3610377470,205
3611804589,0
3615901565,322
3616023360,144
3616570039,52
3619786118,180
3619861577,322
3622409363,135
3622658884,43
3628666082,88
3631166095,99
3633512494,36
3634261043,187
3636381069,52
3639749364,232
3642467942,0
3646220583,54
3647026057,268
3648074117,106
3650866547,97
3655010201,79
3655872608,115
3660133951,79
3663370522,232
3664398468,115
3668753468,241
3670816214,52
3674399406,214
3676487108,331
3679381565,0
3680991342,63
3685553750,52
3686144117,0
3701058327,106
3703509961,126
3707620932,88
3712330421,252
3714986372,61
3716479965,79
3716886940,223
3723338593,115
3724144414,259
3726870762,117
3727516918,178
3729424661,9
3732176570,18
3735547067,43
3742985970,70
3747665406,171
3752514612,0
3753026045,151
3753641948,196
3758433072,115
3759658602,0
3769276032,142
3774599487,304
3783365106,18
3783918015,9
3784005799,126
3786545403,277
3788096117,72
3789328995,268
3794589353,61
3800165990,268
3802849845,36
3803996060,54
3811643394,45
3826212521,9
3831027605,0
3831189510,97
3831370601,97
3833524028,322
3833727513,124
3838882839,63
3841612740,99
3845656703,81
3853660397,241
3854220505,232
3854454118,72
3857791578,52
3859237499,295
3868082248,63
3870944465,27
3871658736,88
3874633062,115
3876557462,277
3877421802,124
3879525348,106
3880180120,79
3882396226,54
3883847079,27
3890767888,0
3891129104,108
3895247589,45
3898334930,214
3899641558,286
3900545418,61
3904803951,115
3905371443,241
3906689505,9
3908217514,151
3913325211,72
3914818992,106
3915290272,97
3917056271,88
3922324476,27
3926820333,187
3935449607,18
3939479873,54
3940512498,70
3941102117,45
3943801267,43
3946368888,171
3948250936,97
3948553318,160
3955085577,214
3956280946,178
3960852119,99
3967792013,43
3972865578,90
3977410970,45
3977905587,88
3977958403,43
3979460823,9
3980997040,52
3983000344,18
3983413738,81
3987174557,241
3989761619,97
3990760353,43
3994059098,9
3994529084,108
3997472440,79
3998340305,124
4000474733,97
4002799582,241
4006709749,81
4007741282,144
4013479037,322
4015037834,0
4016064765,0
4017334112,0
4023172455,196
4031540190,27
4031989544,169
4032217111,151
4037610991,61
4038994435,9
4040100071,0
4041097896,178
4041898095,133
4043488481,259
4044204374,9
4046451613,160
4047932014,70
4050035072,142
4051155618,0
4058647567,79
4061483614,133
4066391093,97
4067774518,97
4069957042,97
4071190421,225
4071846412,54
4078348103,63
4087282475,45
4089176339,27
4090696088,115
4091097586,277
4097558581,232
4098521065,313
4098713090,52
4099844221,79
4100420931,106
4101770608,0
4104162606,70
4112332212,36
4115134029,223
4116589471,331
4125533093,0
4127212014,54
4137588804,142
4137723588,0
4142881945,61
4143556284,160
4143567931,115
4147270115,36
4147287923,0
4153859455,97
4155530057,81
4157093399,115
4162414699,36
4164153986,304
4164398020,106
4165304527,259
4165566592,27
4167510473,241
4169043582,18
4169195522,223
4172193485,0
4173121400,124
4173562612,108
4177442051,106
4178987024,97
4183087602,9
4185718470,108
4186633479,142
4188208482,61
4191691066,232
4195155084,54
4196615440,45
4197974316,45
4207016742,63
4208608569,61
4215304563,79
4217640084,9
4219426616,106
4223988370,171
4231406510,63
4234041104,214
4236619275,117
4237937902,79
4239540592,79
4241232278,36
4251521430,97
4253715424,108
4254028353,52
4254923098,313
4262600857,52
4264949261,133
4265159946,52
4265788892,189
4271328644,9
4276151618,214
4280408563,0
4282878934,187
4285133189,52
4289422917,250
4291197908,124
4291977814,187
4293247581,97
4293554790,142
4301915071,295
4304628884,70
4314245028,63
4319725399,81
4322835839,151
4326341583,151
4326951118,9
4329195432,36
4331731118,160
4336759750,9
4347842897,259
4348906067,36
4350143576,313
4351322390,61
4352031620,18
4354066442,45
4357504482,322
4357544494,124
4361091756,99
4361214084,115
4362038755,90
4364036619,52
4371813438,169
4372376790,126
4374978002,250
4378835423,169
4379313618,54
4391239119,9
4392430620,331
4395326972,232
4399728040,70
4402402437,70
4402553784,45
4404545119,18
4408046554,214
4416117273,43
4417059444,223
4420907617,205
4423158429,277
4426614845,70
4433427748,36
4434898881,115
4437687554,295
4446366468,9
4446720477,223
4449375705,70
4449782947,250
4453289750,0
4455432560,54
4458295014,162
4465405088,70
4465504516,277
4470204966,106
4471562949,79
4473299527,79
4478345945,187
4478782526,286
4480573019,97
4481900441,268
4483697989,88
4488206083,331
4488530558,72
4492913589,171
4493390587,223
4495483611,52
4497360600,27
4497849820,18
4499223862,207
4499867615,106
4499937532,153
4501860178,9
4502336871,27
4503443427,169
4505112813,126
4509239566,133
4511865999,90
4518649479,115
4519780429,9
4520466479,97
4521619851,144
4524020597,90
4524970985,295
4525733486,241
4526175770,54
4526741468,36
4529884501,9
4533729303,54
4535305511,115
4537781069,88
4542797813,9
4543845428,124
4545112613,63
4546660298,97
4561852306,18
4562259904,54
4563829087,106
4566089872,187
4567451889,79
4575790479,295
4577228049,43
4580731574,214
4584240550,117
4586605561,52
4587922038,36
4589493917,20
4590342980,45
4595581014,286
4600153613,198
4603682394,232
4604066478,79
4605617580,9
4605925301,61
4607185914,52
4607837339,205
4611191900,18
4613422117,0
4618231542,241
4619749595,0
4621592083,0
4623840594,178
4624107479,43
4625442352,223
4625638507,61
4626225563,142
4628541725,45
4632378035,142
4634148002,79
4637754394,36
4639937601,286
4641332360,234
4642374044,295
4648419615,81
4650074934,61
4653093228,18
4653269062,63
4653619203,72
4656544608,18
4657037420,241
4657369160,0
4659631199,18
4664266008,142
4665209617,0
4669059120,133
4670025073,115
4679349411,81
4680547947,205
4681025561,187
4681528541,9
4683561841,214
4688663838,214
4690462560,277
4691176461,241
4692024511,18
4697158330,169
4698267612,27
4698836596,70
4700260618,0
4701006331,88
4702572044,79
4709217452,63
4710141018,70
4714795056,169
4716412317,52
4717691401,97
4721808555,187
4723355933,106
4730800810,63
4731626950,97
4736610513,241
4739003754,27
4739283407,36
4741326203,72
4742212482,90
4744492535,331
4746600389,196
4746996432,277
4747020045,196
4749500013,286
4753126298,142
4753964618,0
4754650796,0
4756296054,133
4757228323,79
4757275092,70
4757350049,97
4757402088,187
4758470880,180
4770127447,18
4774047086,27
4776773111,0
4784795469,43
4793137998,43
4797467529,61
4802002806,79
4803565365,160
4804402748,63
4804937304,169
4810472006,106
4812047096,18
4813518049,61
4821301083,0
4823257438,223
4824877594,0
4825663956,52
4825861024,277
4829010620,45
4833940255,108
4838454016,99
4842207107,18
4845502793,81
4855970421,205
4859158388,250
4861304617,313
4863119534,331
4864781945,70
4865363708,9
4873224361,124
4873948007,0
4881432042,133
4883596370,133
4883960021,144
4885083381,99
4888974114,133
4889336598,79
4892437051,108
4896699582,106
4896816514,0
4897517487,9
4898410571,115
4905645110,261
4906046213,79
4908297089,45
4909582052,52
4912404481,142
4913254850,45
4913679590,322
4914827105,133
4916635231,88
4919571341,36
4920319483,241
4921061345,97
4922435349,124
4922609517,304
4924761953,52
4928996934,268
4937930531,313
4938730553,36
4939918060,70
4941248443,97
4945224353,45
4945678484,88
4951063296,97
4954649030,169
4955551017,115
4956615926,0
4960134069,70
4960926960,88
4961170494,196
4961527381,135
4961551337,63
4962998465,250
4980042079,88
4980230035,45
4980323431,142
4990453335,88
4991070443,187
4994494659,9
4996233103,153
4996640099,124
4996686490,205
4997797092,27
4997907537,36
4999105899,241
4999472936,196
5008830982,70
5018975096,36
5021664566,160
5034276478,115
5036796856,133
5037897558,0
5049980108,153
5052224778,106
5058519074,187
5059124920,187
5059885967,52
5063494439,117
5065108806,81
5065691297,9
5065697565,108
5067295869,135
5069394856,133
5070435043,259
5079949588,54
5081322945,286
5086738048,36
5096418850,180
5100932983,295
5101351054,124
5101663497,106
5102210519,223
5104223582,27
5105851078,79
5107577323,61
5108141078,9
5109680089,36
5110739600,81
5112879078,135
5125205506,45
5126025258,43
5128038428,277
5132085069,27
5133591074,205
5134735436,214
5139019262,124
5145640101,0
5149312867,81
5161117220,70
5169600491,108
5170401310,43
5181646749,81
5186267538,160
5188847030,27
5191344116,124
5194884937,70
5199852119,133
5206907518,160
5212300620,187
5213155074,27
5215879492,268
5219469883,45
5221932784,70
5223889074,117
5224365506,81
5228949040,18
5229263497,36
5229974512,277
5232744770,9
5234130400,61
5241336106,126
5242949120,9
5244876005,331
5248577418,70
5251226980,169
5260055409,79
5260715081,43
5261997329,196
5263287102,79
5272603344,36
5277620806,18
5278887618,9
5283340772,27
5290279859,153
5296084065,196
5297437548,106
5304049674,43
5306650497,90
5306754571,54
5308890490,88
5308948981,196
5312131427,250
5313095066,133
5316042726,63
5319417933,187
5320877007,250
5323056599,63
5323317052,178
5323579564,9
5324036503,331
5325335547,214
5330009453,331
5330547111,133
5334475361,108
5336366952,241
5341685343,153
5342795421,18
5346959545,97
5350200617,61
5350696232,63
5356460076,9
5358843069,108
5367805102,27
5372647084,81
5378918518,142
5382513771,108
5384238112,0
5385450197,70
5387191050,151
5387717554,52
5389011946,61
5396010002,97
5396279391,9
5402653537,61
5403461013,151
5407583612,117
5409514499,133
5418209284,9
5418803116,241
5422599524,117
5423054538,187
5425870519,196
5428066481,142
5428323042,117
5428752941,142
5434111448,61
5435362365,88
5437693563,187
5444135110,36
5450785491,133
5453828615,117
5455621986,142
5455768007,88
5455930832,52
5456496519,0
5458482464,250
5458511390,18
5458889567,169
5467690078,27
5469597331,0
5476452085,18
5487593107,36
5489578115,133
5500332388,223
5506925153,0
5507075093,99
5515038530,225
5520255111,18
5520399574,106
5524412113,304
5524993097,0
5526323092,313
5529121914,224
5530110102,295
5532237091,178
5534249054,180
5534355576,9
5536307844,151
5536559966,45
5536787617,43
5539696950,304
5541216357,160
5541531048,43
5546388393,9
5546579754,36
5546633247,117
5547007612,18
5552986408,54
5553642679,45
5556665609,9
5557189483,304
5558560066,124
5559019610,99
5564374945,115
5568571499,52
5569147572,88
5570884838,115
5571584921,79
5576323531,52
5580282525,97
5580614217,72
5582179013,61
5590288940,304
5600258896,115
5600770004,322
5602001497,18
5602899313,45
5606373522,0
5607456579,79
5610642528,187
5611406023,99
5611458548,196
5614980490,70
5615415186,43
5619935724,9
5620564666,0
5621093065,232
5621275118,0
5622674598,232
5631476093,135
