time,backoff_time
3985263620,43
3988189120,52
3999933620,70
4049420120,106
4068199620,43
4090843620,196
4100606120,286
4101217620,187
4106591120,124
4115002620,151
4128926120,277
4143761120,196
4177066620,70
4191722120,223
4197310620,70
4207927120,79
4227047620,304
4231296620,61
4245368120,151
4255068620,214
4325287120,70
4329024120,322
4330616120,151
4335763620,133
4342014620,151
4359736620,160
4360939620,187
4374537120,304
4397384120,97
4403962620,169
4404642620,286
4411406120,232
4430991620,79
4433552120,241
4450852120,322
4458555620,79
4469012120,196
4492688120,133
4521435620,259
4524109620,178
4533235620,124
4538153620,52
4566591620,196
4584597620,115
4589700620,196
4604239620,295
4609522620,115
4612703120,250
4624592120,259
4632704120,286
4654744620,124
4661639120,106
4673606120,124
4715277620,304
4730141620,88
4736695120,70
4753435620,304
4767815120,277
4771172120,214
4807862620,268
4826059120,250
4828196120,169
4844994620,169
4863118620,61
4867898120,160
4893380620,169
4894036620,304
4915395120,61
4916654120,241
4925631120,106
4956698620,133
4966054120,151
4966456120,43
4967604120,295
4969417120,232
4999410620,295
5005820620,304
5009321620,43
5043311620,259
5043941120,115
5056526120,133
5061457120,160
5061497120,52
5071904120,160
5079821120,304
5103971620,133
5113246620,322
5117393620,178
5121064120,169
5126123120,232
5146583620,232
5176701620,241
5198481120,268
5202311120,88
5204906620,322
5225501120,133
5269885620,178
5275440620,70
5309539120,196
5310679120,286
5350037120,79
5351281120,304
5377045620,160
5383171120,43
5384564620,79
5384780120,88
5400679120,277
5405307120,196
5452777620,187
5464663120,232
5480928120,160
5493028120,313
5494827120,151
5495771620,115
5496384120,313
5504278120,124
5515257120,106
5550952120,313
5565344120,43
5599438620,79
5601501120,70
5604075620,196
5636581120,322
5640793620,286
5650751620,223
5664998620,133
5689278120,259
5733120620,70
5743562620,196
5743625120,61
5786122120,322
5790968620,178
5832891120,322
5835777620,259
5842127620,160
5847888120,268
5851079120,196
5882660120,214
5907774120,142
5925454120,232
5932414620,295
5934563620,43
5958319620,151
5971867620,106
5990848620,277
5992839120,322
6004203120,304
6013882120,142
6025481620,70
6046615620,88
6081960620,304
6083709620,214
6086846120,187
6098573120,277
6102460120,106
6135881120,142
6142107120,169
6149917120,295
6154135620,97
6158707620,214
6159569120,295
6176736620,295
6214312620,115
6227809620,115
6229183120,133
6245367620,124
6270238120,79
6274143620,43
6296998620,52
6324478620,322
6372127620,322
6408231620,97
6418418620,241
6419002120,241
6507692620,268
6510776620,43
6575547120,79
6615302620,304
6622140620,124
6661898620,142
6663476120,313
6668467120,250
6674928620,214
6676438620,259
6691057120,313
6701884120,259
6772116620,52
6772326120,304
6779433120,277
6784656120,322
6788028620,250
6805586120,133
6827202620,142
6846628620,196
6855181120,277
6858587620,79
6859522120,151
6872981120,133
6886696120,133
6893450120,106
6908904120,268
6916123120,304
6965137120,313
6967507620,205
7037933620,241
7052916120,277
7056717620,115
7061107120,115
7061294120,52
7064506620,115
7074847620,70
7083316120,187
7112916620,106
7117980620,205
7147174120,259
7153281620,205
7171430620,187
7173307620,295
7173877620,79
7216418620,295
7223561120,322
7226527120,214
7283047620,178
7289653120,160
7290921120,133
7303406620,133
7305302120,304
7305953620,250
7306526120,277
7331241120,322
7339870120,223
7359513120,304
7364091120,232
7368133120,178
7368240620,97
7385890620,187
7396284120,106
7400187620,70
7400674120,43
7414084620,313
7418688120,178
7428361620,43
7448583620,70
7456364620,286
7517362620,304
7521683620,61
7532926620,88
7576210620,214
7580105620,205
7596640120,196
7596811120,241
7604921120,61
7614114620,313
7614690120,79
7617158120,295
7620507620,124
7636050120,223
7643365120,88
7656564620,61
7678191620,142
7681934120,169
7718829620,232
7740550620,286
7760987620,106
7762914120,61
7764039120,169
7786689120,133
7791147620,97
7795846120,88
7809844620,259
7815466120,196
7825393620,241
7832748120,196
7833155120,259
7834312120,277
7839018120,133
7859442620,223
7860450120,304
7890208120,304
7890729620,241
7900144120,304
7919727620,43
7927950620,295
7939849620,322
7950166120,106
7963776620,133
8014318620,88
8029697620,304
8046952620,97
8052022120,52
8076629620,322
8090238620,277
8090918620,151
8104757620,142
8118668620,205
8159628620,196
8176514620,115
8188176120,268
8192088620,142
8192794620,79
8202083120,268
8203497620,169
8215104120,232
8233856120,187
8241836620,268
8270807120,286
8289471620,133
8319792620,160
8328945120,259
8374209620,79
8379471120,160
8387946120,250
8389967620,52
8393634620,268
8394233120,223
8429053620,223
8444102620,178
8445449620,160
8450377120,304
8463887620,142
8480294120,79
8498399620,214
8529965620,115
8534493120,106
8559473620,151
8570328120,277
8576255120,214
8578894120,205
8609957620,205
8638118620,169
8638277120,151
8640701620,115
8658860120,178
8664375620,268
8668163120,286
8673043120,214
8693152120,70
8694488120,178
8742180620,322
8749960620,187
8750781620,169
8750883120,133
8753384120,169
8764569620,97
8782186120,313
8817283120,43
8818498620,142
8832361620,232
8842120120,205
8863674120,43
8867216120,259
8885278120,97
8887272120,187
8897657120,196
8900110620,43
8902413620,88
8921993120,313
8934618620,43
8944848620,259
8946172620,205
8963335120,88
8967009620,124
9021621120,187
9027415620,196
9040534620,169
9048782620,250
9081115120,241
9106192620,124
9147621620,133
9147844120,241
9163859120,79
9166300120,313
9195672620,295
9208957620,241
9223749620,250
9227943120,205
9229296120,187
9246999620,205
9247407120,241
9257051620,223
9303187120,61
9313992620,232
9333855620,259
9353825120,313
9357338620,79
9365126120,223
9367249120,313
9377208620,88
9382610620,88
9383569620,142
9384923620,322
9401742620,286
9405178120,70
9418719120,151
9420936120,88
9444041620,142
9452916120,259
9465255120,223
9465698120,151
9466508120,223
9487119620,313
9490530120,43
9497693120,322
9500667620,250
9529484120,43
9543777620,115
9553480120,115
9612494120,61
9615769120,250
9615938120,124
9619121120,259
9622163620,88
9632593120,106
9634812620,151
9680733120,97
9720153120,286
9720187120,196
9723966120,268
9728286120,169
9777006120,295
9799589120,277
9802262120,88
9804837620,178
9851753120,196
9868116620,43
9869478620,196
9877946620,43
9878994120,133
9899450620,250
9937563620,133
9942797120,313
9958381620,205
9960859620,286
9973617120,142
9980165620,295
9990531620,322
10011901120,70
10029435120,142
10042274620,241
10045448120,79
10057521620,277
10058525620,232
10060320120,313
10061773120,178
10064965620,313
10070892120,88
10092287620,115
10099538120,241
10106214620,79
10130152620,259
10180804620,322
10195940620,70
10196235620,142
10206435620,151
10215742120,142
10220332120,250
10232326120,214
10247513120,169
10250796120,268
10268477620,142
10273531620,295
10277929120,313
10281873620,241
10288496620,160
10321692120,52
10322251120,61
10325060120,187
10347765120,250
10348945620,241
10368968120,124
10387026120,259
10388157120,214
10400440120,304
10438687120,259
10457837120,196
10466113120,277
10466544120,97
10485528620,268
10501814120,178
10508360620,52
10522303120,133
10546012620,268
10564174620,142
10572801620,241
10575596620,268
10582231620,70
10587603120,259
10629866120,241
10644276120,88
10661806620,304
10666335620,178
10683901620,160
10684854120,151
10691066120,232
10704009120,187
10713024620,259
10719806620,151
10722136120,241
10764459120,286
10766708620,52
10785501620,169
10786255120,88
10791516120,313
10794142120,223
10801085120,313
10805688620,106
10810683620,124
10820989120,250
10836850620,151
10840102120,304
10869160620,277
10869194620,124
10882169620,205
10929077620,196
10934088120,223
10948966120,43
10956994620,169
10964619620,304
10995538620,223
11005251620,304
11008253120,97
11010267120,169
11010623620,97
11017319620,322
11029089120,304
11029833120,79
11032601120,196
11046276620,259
11067287620,277
11115678120,313
11128280620,52
11135997620,313
11143886620,322
11148905620,205
11150946120,268
11156883120,169
11165589120,97
11182149620,178
11186435620,304
11187606620,160
11189652120,79
11191181120,70
11196636620,106
11197648620,106
11198875620,124
11201579120,79
11215657120,151
11245089620,133
11262409620,61
11280054120,43
11301326120,187
11307241620,223
11311107120,124
11348405620,205
11348644620,250
11355526620,187
11362640620,286
11366282620,106
11390503620,304
11413367620,286
11421407620,52
11426371120,124
11433015620,187
11437898620,124
11466182620,277
11475380620,61
11478620120,61
11496649120,223
11517931120,241
11527610620,205
11528183120,106
11532066120,43
11533242620,241
11535928620,295
11560591620,151
11596190120,151
11614620120,70
11619120120,268
11631735120,88
11631854620,88
11653431620,88
11665426120,268
11720632620,133
11781824120,259
11791368120,52
11896509620,250
11921271620,97
11936887120,151
11953518620,106
11968367620,124
11978617620,322
12007238620,295
12011737120,304
12019795120,151
12045774620,214
12046735120,88
12099806620,187
12104274120,196
12125117120,61
12133831120,133
12136676620,169
12165828120,223
12185094620,232
12208855620,322
12223510120,223
12229959120,268
12234296120,304
12235556620,106
12253406120,88
12270291120,115
12314164620,169
12327894620,304
12344652620,106
12360144620,313
12379700120,88
12384917620,169
12392042620,151
12393519120,205
12409233620,133
12449466120,133
12475894620,115
12500157120,142
12509499620,106
12510269120,133
12511694620,205
12538934120,160
12546370620,160
12588800620,205
12595407620,250
12608713620,79
12653764620,106
12658217120,214
12679206620,79
12685041620,88
12685795620,151
12707283120,169
12716246120,43
12735733620,88
12831409620,214
12867949620,277
12876893620,70
12896507120,196
12929657120,169
12946077120,70
12956253620,79
12969768120,88
12990891120,313
12998029120,79
13022520120,205
13030753620,214
13033408120,268
13035029620,115
13056064620,277
13097758620,313
13105829620,295
13131107120,187
13143321120,196
13152961620,52
13188719620,61
13191632120,322
13197254620,241
13205108620,322
13206322620,88
13207716120,232
13232030120,250
13234604120,160
13253039120,295
13255873120,169
13267054620,88
13268081120,106
13281821120,106
13290557620,295
13294921620,286
13295181120,61
13314731620,43
13337768120,313
13352659120,205
13354105620,205
13394631620,196
13408283620,250
13415917120,106
13423571620,313
13442355620,232
13445910120,232
13452332120,115
13472814620,250
13494846620,268
13529681620,79
13558981120,214
13580704120,115
13587005620,169
13592959120,286
13595442120,151
13612972620,295
13617454120,250
13624928620,241
13625353620,250
13631562120,268
13631664120,214
13638397120,250
13642530620,133
13674959620,79
13681549620,196
13684777620,52
13698320620,277
13746904620,115
13767850620,277
13771446620,196
13776726120,241
13778487120,286
13782174620,322
13788032120,124
13797550120,133
13841134620,115
13843320620,88
13843491120,313
13870459120,142
13878800120,286
13880983620,232
13882935620,286
13883620620,295
13886163620,232
13902249620,88
13907747620,214
13946680120,70
13983666620,268
13985777620,196
14005139120,214
14022049120,205
14031645620,61
14031817120,79
14041122620,160
14042122620,187
14043657120,133
14059942620,115
14067735120,223
14070283620,268
14083982120,304
14087744120,178
14094466620,295
14096486120,259
14105760620,232
14125045120,205
14147431620,124
14157395120,169
14164062620,277
14194816620,133
14214727620,313
14227474120,205
14241785620,196
14241893120,313
14254023620,61
14257163620,124
14268622620,250
14277814120,70
14278436120,115
14289995620,322
14320086120,88
14321110620,295
14323925120,304
14327906120,79
14347795620,286
14349349620,322
14370719120,277
14381791620,214
14387603620,97
14398917620,88
14405356620,259
14412992120,115
14430582120,151
14432945120,268
14489135620,97
14492057620,232
14499338620,241
14507271620,97
14527142620,79
14527425620,214
14530853120,223
14539883620,142
14563951620,232
14583591620,241
14587598620,52
14600600620,241
14617148620,268
14625682120,106
14631865120,196
14653965120,187
14677979620,124
14691347120,61
14707936620,259
14744362620,196
14756248120,241
14774741620,187
14776598120,115
14786963620,277
14812068120,223
14815182620,277
14828174120,205
14829383120,241
14843391120,277
14846026620,214
14856024620,106
14863865620,151
14894299120,151
14896408120,169
14907114620,313
14940732620,178
14955263620,232
14968435620,106
15001582120,70
15017983120,169
15024977120,79
15033160620,97
15039206620,160
15048634620,277
15077400620,232
15091984120,142
15092668620,70
15097383120,196
15103819620,295
15106402620,70
15116918120,52
15143306620,322
15147336120,52
15147681120,232
15155929120,70
15157816620,304
15159648620,196
15203280120,259
15222547120,142
15235498120,115
15242352620,196
15269286120,52
15269807620,295
15291559120,79
15321721620,43
15329108120,79
15345146620,151
15359166120,277
15374386620,322
15377266620,52
15411788120,322
15435052620,259
15443951620,115
15448510120,169
15483493120,61
15491186620,178
15491413620,142
15501927620,196
15510550620,88
15548761120,277
15578206620,70
15580143120,286
15600546620,169
15607535620,223
15618772120,232
15637101620,223
15651633120,61
15652779620,250
15663439620,286
15667455120,322
15668675620,313
15693697120,52
15719983620,52
15729005620,43
15737521620,106
15754425620,232
15758298120,223
15782132620,133
15819567620,160
15827870120,313
15837580620,214
15840164620,79
15843305620,178
15854088120,304
15882163620,304
15916200120,205
15955599620,223
15976998120,160
