time,gap_time
3454088337,187
3455269721,90
3455309552,106
3475310362,241
3488846983,43
3495174591,259
3505401788,125
3538708918,180
3555180052,54
3555192095,277
3559696028,88
3564976047,90
3565914024,160
3592674771,70
3602662462,160
3631224236,73
3635244116,81
3637575833,43
3638043077,63
3638578076,151
3651552448,88
3669693357,18
3693916781,160
3723669089,54
3724041618,9
3725847605,9
3730535521,108
3730991088,313
3742656902,95
3746974498,223
3762963601,241
3764864436,43
3812472881,214
3822158772,45
3835728908,196
3882446735,0
3916461460,0
3917577983,259
3928479555,178
3948706611,36
3991840362,97
4002532454,232
4014240587,63
4027085520,277
4090136593,151
4090278099,45
4090776304,52
4103039922,259
4107206571,88
4112240283,61
4113091929,88
4128987705,52
4130925901,205
4132044717,54
4169864041,88
4211656555,169
4230007874,63
4232302027,18
4232893246,61
4237311968,160
4251947492,313
4257500483,322
4269426327,205
4272988597,88
4277009607,232
4287593207,61
4294176700,54
4295499976,79
4302722089,169
4305832119,142
4322636276,79
4326543587,52
4328122247,52
4333379560,205
4354474930,88
4358357889,208
4359713957,214
4370828776,70
4375932911,106
4409515887,205
4409688083,214
4413572334,115
4449550203,61
4466674449,232
4485688607,18
4514608839,169
4552951099,133
4560520097,205
4587581104,9
4611185089,18
4638810317,88
4645141982,214
4651844540,169
4652623591,36
4661282526,27
4666027291,54
4667027557,97
4676817597,133
4737707068,18
4767477991,268
4790897513,223
4792101561,63
4795345824,124
4803481407,259
4805897248,43
4813027831,124
4814916288,115
4823992431,70
4830468334,70
4847913778,43
4849959543,106
4851943983,259
4852822337,36
4858402312,124
4860314731,108
4870048547,27
4870568270,133
4885574098,124
4887030114,322
4901569426,286
4910363586,313
4911552098,9
4919671948,322
4929742065,241
4932197438,52
4952490858,60
4953842620,277
4964886343,117
4968670112,9
4973460462,142
5003004474,106
5022442552,187
5026035617,142
5040022119,151
5042660962,178
5057749107,63
5115191101,88
5118452097,36
5122988333,18
5133900000,151
5156459102,313
5162892544,115
5169336607,133
5169382526,178
5176758588,286
5194061099,115
5215439601,0
5239474459,304
5243249443,133
5245962310,133
5268520971,313
5269764046,9
5301121569,124
5313263879,198
5327069446,187
5331619059,295
5370557120,18
5403596779,106
5425356342,161
5427243555,178
5440624824,124
5473043545,97
5497291108,9
5506403365,178
5507984537,196
5509946474,36
5515467370,169
5522147023,43
5538311840,198
5553897500,43
5556576501,61
5566388326,1
5572971977,142
5574246109,223
5581053006,97
5608877555,106
5645666346,39
5653842336,117
5657840023,160
5696556359,187
5708983459,268
5711437216,18
5720105612,18
5721415585,126
5722813096,0
5736592593,18
5746303099,88
5747067502,52
5761444991,196
5765094756,48
5774740889,169
5775564053,43
5802022547,259
5812687380,109
5816678576,0
5819150104,135
5838910577,142
5840457072,196
5850605933,295
5872482402,160
5880170982,295
5884960431,169
5885231605,169
5893427619,135
5925887340,115
5954556036,54
5974917616,9
5978860616,36
5993938588,72
6026668738,72
6031144745,115
6057818539,27
6060662546,241
6080881924,135
6085366609,99
6085786953,142
6098886849,214
6113271860,52
6130521987,214
6131852358,115
6134777034,70
6143586108,0
6155755304,105
6228905735,45
6242191930,259
6243887284,151
6289050536,313
6296031385,160
6304719072,133
6315286591,214
6334187361,142
6344984511,52
6346953579,144
6391953048,43
6409407966,331
6410052074,124
6425952948,88
6428045855,169
6434691293,112
6437345876,205
6437845751,63
6442194544,160
6447524462,61
6452616596,169
6463998615,27
6504702748,106
6507239617,52
6533437032,115
6544466607,43
6556319603,27
6577885994,142
6592780459,9
6601584447,45
6612809973,36
6617500315,45
6618154374,133
6629952191,54
6630270232,42
6631343524,268
6645024253,27
6650283810,142
6655990487,322
6671099831,187
6685513767,106
6692814697,54
6693761996,187
6696737864,120
6710896859,115
6713473411,243
6724532363,65
6726612817,72
6770977555,241
6775469398,70
6776781620,54
6803424753,133
6819584036,0
6833479016,52
6839665617,0
6841114109,18
6859279425,52
6875225763,133
6915613417,70
6919666597,135
6929523087,126
6931039293,160
6932216012,295
6932340891,169
6938526328,61
6945714595,27
7018583527,187
7043444499,97
7048692791,79
7048732593,88
7062371884,106
7064177567,70
7066627098,259
7073118942,169
7074357549,196
7093007595,142
7099051299,70
7174219992,259
7218355032,79
7218992998,286
7240610118,27
7249458095,142
7257969593,27
7268544366,142
7299666619,45
7317747575,205
7319654908,11
7321160340,205
7330554590,189
7343907424,252
7348653003,178
7391174913,97
7391777997,88
7399493606,9
7402966685,4
7403692474,97
7444782120,36
7461741932,106
7467310981,223
7492378586,9
7503459495,322
7504328382,54
7507370595,43
7514932578,142
7546667611,250
7548621108,9
7550216109,331
7556507021,70
7560529029,214
7591007444,187
7597999828,111
7613047017,331
7624036847,45
7636201030,250
7637452402,205
7645496551,277
7665137559,117
7678999589,295
7681558119,9
7704036288,26
7712238854,106
7740449499,124
7740734344,169
7756953823,133
7764308071,286
7786224024,43
7792984954,205
7804145995,169
7833464108,27
7853510204,70
7864825113,0
7873155115,9
7900295937,205
7907733975,18
7908215067,52
7930109575,135
7935593963,99
7944714844,82
7959447369,144
7963717585,214
7965514192,70
7968477604,286
7983479423,286
8027779185,22
8038217797,151
8047571067,142
8051874525,241
8078290109,54
8078586695,70
8083684291,151
8089669019,52
8111728843,160
8113514466,331
8120270932,125
8183808261,79
8184580511,178
8193184204,18
8260229619,142
8282782614,9
8282907056,142
8288745511,43
8297644510,81
8358466082,18
8377959779,97
8408794697,9
8410673577,45
8411521553,142
8417681900,106
8431325915,70
8456459518,45
8463317363,162
8482691999,106
8483756620,27
8505584361,70
8517588779,97
8543973079,0
8544647619,63
8562850075,241
8570466611,36
8575724813,33
8576350003,151
8643550286,123
8648387894,144
8652380028,151
8661454041,187
8664306353,160
8664668596,115
8665090692,70
8690145543,331
8705256833,205
8741860565,43
8743008557,259
8757759266,76
8781349821,106
8796298995,99
8797600433,133
8821481719,27
8821817587,187
8858101947,160
8861487316,97
8871445618,43
8877314344,198
8885792533,70
8891340871,79
8917920492,268
8943257475,70
8947863503,187
8950832376,27
8961522338,205
8972736301,36
9030475592,52
9036608757,79
9038420764,108
9073759591,205
9078244048,160
9099452408,36
9108731886,52
9119073610,0
9119562064,277
9128009480,268
9130329611,72
9145967611,0
9146560490,97
9154935322,52
9160550593,142
9168025934,178
9177506739,22
9177752576,295
9199116545,45
9207045597,61
9237508523,70
9252045412,169
9264127265,43
9277521572,268
9295377891,36
9302058106,18
9312503395,61
9352636596,54
9364891085,79
9376525344,52
9470407045,79
9491661441,151
9512317936,232
9570256548,115
9574297032,187
9603659335,115
9604779078,106
9606728533,52
9610055895,178
9638857919,0
9656650705,81
9665466743,62
9675904052,133
9686399919,115
9688100495,331
9720326105,45
9728183207,54
9737708804,88
9743617620,54
9800803114,142
9801639489,54
9806281007,0
9812479110,142
9817043882,187
9821674885,169
9875489385,135
9880250972,250
9881216373,156
9886777042,70
9926696929,268
9957599053,286
9984749929,106
9990050014,52
9995262748,124
10006592481,277
10042548073,27
10053375118,0
10068987921,43
10069752379,45
10105716960,133
10132858569,259
10133874390,250
10137241605,9
10149795093,106
10159312760,52
10172246012,79
10174638905,125
10179202940,241
10206086324,125
10206287078,178
10215494586,241
10230385619,52
10237428606,18
10253550885,79
10268872917,142
10303958181,18
10307654901,126
10344478501,43
10357893083,81
10368508056,36
10369829585,88
10371598517,52
10372716996,18
10388005479,81
10391286576,124
10395686102,70
10399204424,54
10405727079,27
10414822117,43
10434795049,52
10441103060,115
10444719026,322
10475213810,142
10481165368,7
10488849105,9
10498658055,43
10504256475,241
10508371550,268
10510912039,108
10524463927,12
10527072058,43
10535355902,178
10543041037,331
10561818814,97
10568061547,153
10568124331,160
10588368585,0
10595756940,133
10596552091,63
10601391917,223
10605249005,286
10606817325,196
10615099751,108
10645598381,205
10651386440,268
10657948073,79
10673311098,108
10673754070,90
10674953615,223
10690908855,180
10705145119,205
10711092945,88
10728241499,36
10741821040,142
10743216734,108
10774509001,52
10823639519,70
10826226059,178
10827721089,43
10848865539,169
10850397068,54
10855885501,286
10878657498,45
10898381249,5
10964607838,0
10968112792,111
10989658715,18
10998200231,43
11004329881,90
11006428609,0
11022587204,70
11022661537,0
11047720988,27
11065532585,142
11100897421,286
11113203593,304
11147552582,115
11172604560,126
11180048072,79
11194800003,331
11229487356,22
11241498104,18
11245556503,70
11277104978,205
11297813890,20
11299025785,52
11300841095,223
11313999058,61
11337450537,160
11352647032,214
11358054538,9
11368925497,331
11398860597,90
11404680303,124
11414860188,43
11418954038,52
11423659119,9
11433352866,45
11449491335,70
11460945597,88
11461613612,151
11466579609,277
11467469616,0
11476342292,99
11513449114,18
11541966888,223
11567720551,144
11632819278,52
11698046373,43
11705307527,196
11715309087,223
11724514614,304
11731870028,54
11757356112,178
11772435114,223
11794467751,34
11825613084,18
11857955615,0
11859121063,151
11870125095,313
11884152184,3
11884340586,142
11894779025,232
11902896935,205
11926294770,17
11932474057,97
11947407860,9
11976712062,160
11991267099,54
11991352111,214
11993001346,124
12002518616,36
12008026968,43
12009639006,106
12023322579,205
12025896823,97
12028808615,9
12040871611,171
12057952441,241
12064494938,250
12066626987,115
12084722606,178
12089257050,61
12094542010,268
12100101396,52
12102600100,88
12110474598,0
12117942580,63
12121638049,241
12170849067,133
12171722427,142
12183014583,0
12191201016,243
12197291460,313
12204693108,205
12208065874,133
12210342101,216
12211185764,142
12218850086,88
12245145419,63
12260798583,0
12277548530,0
12279167104,36
12318265565,88
12322962641,0
12326704412,133
12364440452,52
12367513515,331
12374168586,0
12392369326,205
12406046849,126
12409561454,9
12418281544,106
12421484087,9
12435723494,331
12448120925,88
12466284815,124
12489497118,45
12494747271,54
12496453923,70
12506050990,171
12521929902,70
12524176592,304
12537324539,36
12547274021,97
12552732921,295
12571764604,108
12572674212,18
12577603760,81
12582618032,135
12587016993,286
12591802541,286
12605705501,223
12614370016,162
12618243109,52
12659257320,160
12663388613,18
12666105082,178
12681700013,79
12715896953,126
12729172347,81
12758176845,173
12762685060,81
12765194420,187
12766364446,295
12784318592,153
12786408595,153
12794734263,18
12805814482,133
12827426086,169
12829230486,106
12845074586,115
12850809806,89
12853117539,0
12857699311,180
12867999617,313
12875608029,331
12881675063,160
12882902035,160
12920696062,43
12929410924,234
12945861569,304
12953902026,115
12963302071,178
12967941000,151
12980689466,52
13036772828,135
13047941444,160
13068828287,61
13079991095,117
13088305508,106
13098608550,223
13102615531,205
13119090835,169
13120736978,160
13127675555,106
13142146483,160
13159699828,81
13160839539,97
13171785949,232
13173993093,79
13191778118,0
13206875994,9
13230762568,223
13265194116,36
13284784337,205
13288523807,61
13288919813,133
13291743236,72
13294825249,52
13297167535,277
13303878116,43
13321115040,88
13323683620,43
13339284483,196
13354928114,214
13375389404,205
13382064054,304
13382182980,223
13385587474,187
13394842113,108
13396591033,97
13404242279,54
13405350322,196
13417604108,70
13418802899,106
13421968558,160
13435281396,205
13445364069,108
13446336429,259
13451259556,43
13454417524,115
13456595387,106
13465915008,9
13484371332,135
13504242611,9
13510563120,9
13512387911,160
13515497733,72
13539281112,61
13548176603,18
13572735075,0
13588875050,286
13598570580,108
13598963950,295
13614013964,295
13625951857,225
13629173601,45
13638367955,304
13644591798,99
13653493993,142
13657385290,73
13660229876,133
13670872610,45
13674054120,18
13674422979,331
13677080607,259
13689375348,72
13707794012,169
13753811531,322
13768972194,63
13772435341,97
13780413987,9
13782460836,106
13800440478,304
13808838353,70
13831320243,26
13843686340,150
13846911735,79
13850515821,196
13865715612,9
13883258036,88
13895074872,142
13916545356,214
13920505516,196
13938268025,250
13938399498,331
13948938824,133
13971061113,0
13974361118,45
13985003901,70
13996176059,187
13996891925,61
14004568119,88
14013549958,151
14022188652,9
14026223543,142
14040826937,70
14056900750,124
14084398998,43
14089434486,277
14097852838,22
14097915737,97
14104152112,43
14116340945,223
14121571083,70
14128616354,232
14129867221,13
14139814033,54
14146225413,79
14159735540,133
14230784673,10
14230819042,196
14238620617,36
14247422515,207
14250538454,43
14274021469,268
14281865569,0
14301998882,120
14313167582,304
14331147611,250
14333234844,106
14358702890,133
14361403943,178
14373329483,268
14377397472,169
14388271786,90
14400755089,27
14407852030,160
14413892078,223
14419435845,101
14423138082,232
14427074492,142
14434385782,20
14435663100,133
14447755407,160
14448845603,18
14474449383,169
14497117968,169
14500440549,9
14510112954,223
14512520570,117
14514768780,0
14517073816,97
14517382570,52
14532044538,61
14552370088,250
14614172787,106
14618553976,115
14627117605,72
14659452953,322
14686015224,7
14696280591,304
14733152413,106
14739806895,115
14760414181,43
14774984042,0
14776777877,43
14797944515,36
14799631983,52
14812880080,0
14849511097,0
14868570607,187
14878617017,70
14891017306,43
14908179275,27
14911875757,97
14927959079,151
14956580610,43
14972725928,142
14979669840,159
14986788900,54
14996319831,178
15045684504,187
15051647869,160
15053246396,52
15098416494,81
15106951603,18
15119322054,259
15119373313,169
15124720085,117
15129135863,43
15152975799,169
15156175980,81
15190016472,304
15190215877,43
15196993613,99
15201013863,2
15202463347,43
15205572067,171
15216494112,99
15224794417,106
15237973055,36
15244279426,106
15245045061,61
15261494790,9
15271566113,169
15273158534,52
15277060488,43
15283564992,88
15311645970,115
15323363059,43
15324975819,61
15339794062,133
15340757991,313
15348109731,63
15350564407,70
15358504582,0
15372809116,18
15375081589,0
15383737596,97
15385287728,106
15417072947,124
15420641494,322
15440555967,160
15451669582,232
15461633462,63
15481859613,106
15485207541,9
15485344620,331
15490174058,205
15497238965,52
15518893255,88
15527455593,153
15547006555,196
15552858110,9
15569505396,8
15610746045,223
15612556528,259
15622127427,250
15638370822,9
15650393231,108
15684030752,27
15692882452,223
15702200620,142
15711987119,9
15719456985,43
15722883940,61
15735608576,270
15738614585,72
15738847102,0
15744816953,0
15747464066,54
15758616010,52
15760554039,304
15778760846,124
15801381885,196
15812307506,133
15821365515,43
15848380073,133
15856177292,79
15868308397,99
15895070982,18
15916901597,70
15921886349,63
15949064090,27
15949161449,205
15952199544,286
15955324444,178
15988001484,160
