time,gap_time
1672589620,214
1673254120,88
1677178620,196
1680416620,205
1682088120,169
1682321620,268
1683531620,97
1696189120,124
1698970120,241
1705492120,277
1708228120,304
1714475120,142
1719604620,142
1729488120,79
1740384620,151
1744906620,70
1745044120,115
1750366120,187
1751247120,178
1755452620,151
1758124620,313
1766969620,268
1771938120,124
1774298620,151
1781233120,160
1782400120,250
1782750120,160
1789188620,133
1793576620,88
1796301620,97
1803367620,151
1808116620,295
1811934120,79
1812569120,187
1813422120,196
1816110120,97
1822348620,133
1822950620,79
1823043120,88
1826596620,97
1830097120,232
1834094620,196
1835991120,70
1849744620,97
1852426120,79
1855949120,259
1858046120,169
1868399620,250
1882139120,79
1890411120,115
1890611620,70
1891706620,115
1896880120,151
1900930120,106
1906997620,277
1909429620,223
1912540620,169
1913254620,196
1917134620,70
1923178620,151
1927469620,187
1934646120,205
1940701120,124
1943885120,232
1944939620,178
1949561620,286
1962448120,70
1964646620,232
1966304620,70
1968323620,88
1986105620,61
1998582620,133
2000381620,97
2004327120,106
2008213620,124
2012310620,70
2014277620,205
2020715620,124
2022618120,151
2026992620,259
2027324120,70
2041733620,277
2046105620,61
2052248620,70
2056749120,106
2060288620,124
2061646120,232
2061720620,232
2065619120,268
2065676120,115
2067063120,205
2071933120,151
2076614620,151
2080100120,169
2092311620,106
2094484120,214
2101429620,88
2105478120,97
2106317120,214
2111413620,97
2113489620,142
2118201620,322
2127021120,133
2128339620,250
2129216620,61
2133565120,97
2139235620,88
2141468120,142
2142357620,70
2147875120,124
2149804620,88
2151843120,97
2152312620,142
2156323620,196
2157965620,223
2164922620,151
2169677120,169
2175521120,97
2177718620,142
2182260620,295
2182776620,241
2184510120,214
2186226620,70
2193726620,205
2195790120,88
2196912120,115
2198651620,268
2199903120,133
2206445120,223
2206943120,151
2212251620,160
2212441120,106
2218314120,61
2218371120,124
2219851120,124
2225879620,124
2229997620,304
2234084120,151
2241397120,115
2247165620,115
2256947120,106
2267108120,277
2269873120,223
2273968120,97
2274908120,277
2283058620,259
2285370620,61
2288449620,250
2292074120,106
2292319620,151
2300359120,250
2300519120,133
2301245120,97
2304837120,151
2310237120,106
2311443620,79
2312899120,61
2313868120,196
2315512120,160
2317343120,70
2321125620,187
2323326120,196
2324623120,268
2326357120,70
2336026120,106
2336831120,214
2337244620,79
2339729620,205
2341193120,106
2341302120,88
2342830620,142
2345000120,115
2350449620,178
2354777620,133
2368908120,79
2372324620,295
2374002120,178
2379268620,124
2381479120,214
2383622620,61
2387188620,61
2387497120,97
2389735620,70
2395914120,223
2397122620,79
2400538120,250
2400778620,70
2403322620,304
2415880620,61
2417035120,259
2422932620,124
2432816120,286
2433483620,61
2446256620,169
2447546620,187
2448182620,124
2450685620,115
2457514120,70
2458067620,259
2458452120,295
2463609120,88
2466746620,133
2472193620,322
2476093120,277
2480643620,97
2482845620,160
2488142120,277
2491103620,79
2499152620,295
2505131120,169
2505200120,115
2506935620,151
2509466620,97
2511742120,142
2512202620,79
2516800620,115
2518054120,88
2518334120,250
2519038620,295
2521307120,115
2521759620,295
2527917620,277
2539092620,88
2539452620,142
2540540620,88
2541839620,142
2543021120,70
2545820620,160
2548248620,70
2548945120,133
2550089120,97
2553125620,115
2553830120,286
2556191120,61
2558657120,61
2559815120,88
2564921120,214
2565506620,115
2576303120,61
2576514620,214
2578146120,286
2581193620,70
2583799120,61
2584378120,196
2585063120,169
2586539120,88
2589462620,160
2590729120,88
2591941120,286
2594957120,133
2597090620,115
2597245120,214
2598103120,70
2602199620,70
2605608620,115
2605973620,169
2611925620,205
2614735620,88
2615873120,106
2620604120,79
2623500620,106
2624517620,61
2628806620,97
2630627620,205
2632864620,196
2634941120,61
2634975120,61
2639579120,223
2646795120,133
2652853120,97
2654367120,124
2656602120,97
2661535620,133
2662960120,196
2666429620,124
2668978120,196
2670776620,124
2672007120,142
2672686120,151
2674699120,124
2684478620,88
2698602620,286
2700011620,151
2701683620,97
2704881620,70
2708552620,70
2712964620,70
2714599120,124
2722660620,79
2731912120,169
2737489620,115
2745059120,61
2752795120,124
2754291120,214
2755241620,214
2755813120,259
2767250620,79
2769676620,61
2770001620,169
2779506120,70
2780998620,79
2781273120,142
2790463120,97
2792018620,79
2796563620,223
2801901620,115
2813906120,151
2817264120,79
2828222620,259
2828411620,88
2835275620,115
2840719120,106
2845432120,178
2846164120,151
2860873120,97
2865973120,61
2870405120,214
2871092120,286
2881078120,124
2883696620,151
2897586620,169
2898484620,79
2899786620,97
2909357620,232
2911935120,169
2913464620,151
2913630120,295
2916137620,61
2917110620,97
2920971120,169
2923645620,70
2924108120,304
2926442620,160
2928055620,79
2931205620,79
2952150620,88
2954704120,205
2955395620,61
2956529120,142
2957839120,142
2968176120,79
2976863620,169
2980816620,214
2984687620,151
2988931620,250
2991863620,178
2992634120,88
2994462620,214
2995717620,160
3002529120,70
3006283120,61
3012711620,151
3012745620,160
3015093120,214
3016797620,142
3017893120,151
3028107620,106
3028747620,313
3029194620,169
3029262620,205
3044217120,196
3045017620,79
3049685120,88
3049918620,79
3057438120,214
3065476620,142
3070124120,61
3077640620,79
3080026120,70
3080296120,250
3085047120,70
3097132120,322
3098859120,232
3105724120,223
3106262620,133
3109045620,97
3109143120,106
3109428620,97
3110200620,115
3115852620,187
3119796120,169
3120362620,295
3120637620,88
3126068120,151
3130076620,133
3130770620,160
3154746120,106
3157217120,196
3157755120,205
3157858120,79
3160437620,88
3165885620,79
3167566620,70
3169464620,97
3176400120,178
3180221620,187
3186967120,106
3188602120,151
3190179620,88
3205469620,97
3209766120,241
3210482620,61
3212456120,223
3219382620,151
3224765120,124
3227106120,115
3230427120,124
3232911120,160
3234097620,61
3248334120,106
3251750120,79
3252209120,61
3258795120,115
3259709120,133
3261349620,97
3264015620,88
3274927620,124
3275350120,79
3277017120,70
3285938120,196
3286173120,160
3289662620,250
3289731620,205
3291238120,115
3293646120,250
3304500620,241
3313241120,214
3316820620,205
3329086120,169
3332563620,160
3336435620,70
3337215620,61
3338383620,196
3363986620,70
3367542620,124
3368412120,106
3368882120,187
3380285120,115
3381830120,178
3382978620,142
3383172620,115
3385098620,187
3390289620,106
3401196620,151
3402296120,70
3402330120,70
3412129620,151
3418107120,97
3419992120,196
3422221120,124
3422713120,142
3426697620,142
3427097620,151
3434409620,133
3443735120,295
3446197120,70
3449981620,142
3456499620,79
3457503120,61
3503122620,70
3503466620,205
3505273620,79
3506580120,88
3510235120,61
3531402620,169
3536508120,160
3540572620,142
3546461120,151
3546707620,97
3550757620,151
3552443620,250
3552586120,304
3554029120,106
3560755120,169
3566727120,79
3567571120,88
3576184620,115
3581278120,151
3583522620,196
3588473120,61
3590625620,223
3594566620,268
3594917120,88
3596716120,142
3597590120,61
3604973620,124
3607998120,133
3608932620,160
3610777620,79
3612467120,115
3614788120,61
3615871620,160
3616507120,214
3619944120,187
3624698620,169
3625775620,214
3631948620,232
3638830620,304
3640365120,223
3648392620,106
3648426620,259
3649868120,313
3650509120,88
3651432120,223
3652937620,277
3653236620,223
3658344120,70
3660297620,70
3663936120,106
3664278120,151
3664729620,115
3665616620,187
3678065120,70
3678099120,187
3687376120,70
3691155120,124
3696610120,133
3702377620,106
3706001120,160
3718808620,124
3719513620,160
3726924620,169
3729452620,79
3731703620,61
3735600620,187
3739297620,97
3739927120,88
3742053120,250
3743284120,115
3747160620,88
3752391620,115
3756026120,196
3757226620,70
3761696620,142
3762199120,124
3762290620,79
3771506120,97
3773854120,151
3776956620,313
3781582120,88
3799047120,61
3802555620,79
3804442120,97
3811097620,97
3812219120,61
3815974620,97
3824157120,268
3824191120,205
3836579120,70
3838665620,169
3853513620,124
3858709120,169
3864125120,61
3864256120,223
3865007120,151
3866451620,178
3867150620,79
3867361120,70
3867481120,142
3872192120,61
3873012120,232
3877509120,61
3881183120,187
3884872620,133
3885435620,61
3891567620,241
3915427620,304
3925756120,187
3927830620,142
3936273620,106
3941769120,61
3942899620,106
3945296120,61
3950032620,160
3960211620,214
3960343120,106
3960983120,205
3961481620,88
3969037620,106
3971505120,286
3979226620,97
3984359620,187
3993200620,322
3996672620,70
4002547120,70
4003969620,61
4009211120,97
4012043620,97
4015078620,61
4032144120,151
4033315120,151
4034069120,106
4037246120,178
4040248120,232
4048412120,106
4048783620,196
4049692620,313
4057444120,160
4065444120,124
4065912120,79
4072594620,97
4078330620,142
4089287120,88
4093880620,61
4094296120,205
4104538620,79
4105341120,178
4105981620,169
4112892620,232
4116533120,268
4120993620,124
4122977620,241
4127936120,142
4128278120,133
4134519120,205
4140835620,70
4142003120,133
4142622620,160
4147420620,97
4149940120,97
4156225620,277
4182018120,187
4183113120,250
4184698120,97
4186612620,178
4187115120,61
4187979620,232
4189809620,115
4192709120,250
4193110620,79
4206142620,133
4208428620,205
4211111620,115
4217759620,115
4224647120,178
4229280120,160
4240291120,169
4242567620,79
4258791120,268
4261700120,277
4262519120,160
4262690620,250
4265204620,178
4273068620,88
4278180620,124
4279039120,97
4279984620,160
4283206620,106
4283666120,61
4285860120,79
4289491120,70
4290510120,151
4302081120,97
4303199120,196
4304371620,151
4308214120,88
4311509120,151
4315741620,133
4316492620,88
4321507120,70
4325726620,88
4325909620,223
4329449620,115
4334813620,61
4341978620,88
4343693620,115
4346033620,214
4346480120,268
4349960120,250
4355870120,97
4360017620,79
4367607620,88
4370418620,88
4375319620,268
4388075120,187
4393912120,115
4402749620,124
4406351120,268
4409994120,106
4413749620,196
4414340620,70
4414374620,124
4418716120,205
4420169120,97
4420493620,205
4423267620,115
4426293620,79
4433508120,232
4441131620,61
4454899620,277
4455571120,133
4456599120,196
4457670620,88
4470437620,223
4480962620,322
4487614620,268
4490825120,124
4491666120,88
4492295120,151
4495379620,322
4496719620,160
4501974120,88
4502637120,205
4502953620,61
4520962120,232
4523685620,124
4523719620,232
4527261620,160
4541078620,142
4544210120,142
4547958620,79
4550266120,97
4550794120,70
4552497120,115
4556877620,160
4564901620,241
4569507120,115
4580130120,124
4582606620,97
4586584120,61
4592669620,187
4594251620,142
4608196620,133
4624629620,106
4631994120,79
4635249620,169
4636364620,196
4636554120,115
4642460620,178
4655889620,223
4661521620,151
4662837120,88
4664770620,124
4665621120,79
4670614620,106
4672799120,232
4677239120,187
4696905620,142
4698958620,232
4701738620,250
4701905120,232
4705078120,115
4712512620,61
4712730120,142
4721350120,151
4728148620,133
4728280620,268
4733816120,151
4734229120,259
4734337620,97
4736442120,115
4742138620,142
4743752620,259
4749150120,214
4754752620,70
4755382120,61
4759003120,214
4761477120,124
4780955620,88
4782433120,61
4785515120,61
4790930120,88
4793188620,232
4798612120,97
4801081620,133
4808621620,151
4813204120,214
4814711120,79
4815026120,106
4817450120,268
4820746620,106
4821251620,160
4824579120,232
4827692120,124
4829226120,97
4831847620,133
4836495120,79
4854221120,88
4855693620,88
4875279120,187
4878739120,124
4880055120,214
4884948620,151
4886205120,79
4890372120,97
4895570620,79
4895782620,205
4902270120,79
4905574120,205
4906077120,61
4914122120,223
4918010120,151
4918067120,70
4920890620,151
4923833620,214
4941792120,142
4950318120,160
4955792620,97
4957880120,151
4957926120,178
4960926120,124
4967818120,223
4968580620,268
4979259620,313
4985851620,205
4987332120,133
4988930620,70
4989635120,97
4992856120,61
5001546620,187
5002709120,313
5010696120,223
5011959620,79
5012981120,178
5016552620,79
5018309120,268
5027304120,196
5030921120,214
5044264120,142
5046560120,169
5056061620,115
5056806620,169
5067676120,70
5075487620,115
5080337620,115
5082589120,79
5083873120,142
5090567120,214
5091303620,70
5091555620,214
5091836120,169
5092110120,124
5092345620,70
5092580120,124
5100878620,169
5104802620,277
5119063120,61
5120182620,70
5125628120,79
5127585620,160
5137905120,79
5141958120,232
5150431120,205
5165396620,88
5171630620,124
5171841620,250
5171898620,169
5182871620,97
5185067620,106
5191604120,106
5192178120,70
5193404620,277
5194591620,133
5200387120,70
5200518620,151
5210626620,106
5213077120,142
5215659620,106
5226897620,133
5227023620,259
5232224120,169
5232885120,196
5233626620,250
5245744620,214
5247067120,115
5247953620,178
5253184120,151
5255479120,250
5259245620,241
5261439120,88
5270460620,97
5272698120,115
5274042620,97
5275293620,232
5277758620,106
5282715620,313
5283419620,79
5285907120,124
5286152120,79
5286786620,286
5298963120,151
5303049120,97
5315323620,169
5315553620,124
5320468620,232
5321710120,241
5333289120,160
5336334620,124
5338398120,223
5343926620,196
5346695120,70
5351402620,196
5353734120,124
5354861120,160
5359301120,169
5368295120,124
5375132120,169
5375543120,61
5378185620,70
5381013620,106
5388199120,106
5393781120,124
5396948620,169
5402938620,88
5405602620,106
5410231120,61
5421423120,79
5421618120,250
5429168620,187
5454450120,259
5454970620,142
5455537620,304
5456425120,214
5461593620,70
5464477620,124
5467309620,97
5468745620,79
5473915620,214
5476317120,277
5484605120,151
5486168120,79
5490004620,151
5491477620,79
5493901120,151
5494461120,214
5497647620,61
5508255120,106
5509638620,169
5510411620,178
5513067120,241
5513204120,115
5516063620,133
5519913120,259
5524687120,178
5526308620,241
5531083120,79
5536893120,169
5537874120,205
5544198620,295
5552659620,79
5557619120,214
5560171620,70
5573367120,151
5587728620,151
5588723120,133
5591683120,124
5592968620,79
5594700620,205
5595904620,115
5599824120,106
5605492120,151
5618888120,214
5622122620,187
5624681120,187
5632707620,124
5633199620,106
5636357120,223
5637645120,88
5642102120,70
5653142620,88
5659430120,79
5670402620,151
5676561120,124
5683326120,223
5685257620,97
5688646620,115
5702761620,223
5705071120,61
5714106620,106
5714261120,223
5717095120,88
5723797620,79
5729352620,169
5736671620,304
5739844120,115
5742191620,205
5742546620,88
5743891120,61
5755724620,187
5757804620,205
5773880620,313
5786166120,142
5795873120,79
5798420620,232
5799984120,205
5803265120,61
5805098120,205
5805658120,61
5806138620,133
5807529120,79
5817201120,106
5818328120,124
5819708620,70
5820763620,178
5820797620,88
5825653620,169
5827158120,268
5837215120,88
5839113120,70
5842279620,250
5846441120,214
5857205620,61
5866303620,124
5867682620,61
5867956620,124
5868345620,79
5873890620,70
5875779120,214
5883341120,160
5897256120,124
5905857120,142
5909340120,304
5909374120,160
5912241120,286
5931508120,160
5933530620,151
5936179620,196
5941073620,61
5942331620,142
5945628120,79
5950008120,97
5952924620,286
5967602620,214
5970658120,115
5971677120,70
5973786620,151
5982133120,88
5985821620,142
5986101120,142
5991330120,142
5993497620,178
5995847120,106
5998248620,115
5998631620,169
6003021620,61
6004149120,70
6006976120,223
6007159620,214
6011512620,133
6020883620,169
6021863120,241
6024480620,259
6026955120,142
6030317120,160
6032458120,169
6032817620,142
6035209120,169
6035449120,70
6045606120,79
6047921620,79
6053019120,160
6071847620,142
6076467120,124
6082303620,88
6085892120,250
6088138620,61
6088950120,232
6095633120,205
6100289620,133
6106439120,61
6108538620,178
6113468620,187
6114002120,124
6116682620,151
6129419120,88
6131187620,133
6135175120,79
6152435620,169
6153286120,115
6156033120,214
6164312620,79
6168937120,97
6176814620,196
6178734620,187
6181027620,61
6183943620,133
6188296120,97
6188919120,97
6200633120,106
6204098120,61
6207068120,106
6213020620,70
6216408620,61
6219336120,250
6219756120,70
6222343620,169
6223232120,169
6227732120,169
6232422620,304
6232910120,250
6240031120,106
6242097620,133
6245809620,322
6246474120,79
6253010120,277
6259762620,313
6263197120,178
6269041120,88
6269567120,115
6271002620,97
6277779120,115
6286156120,115
6288072120,259
6293635620,61
6301894120,142
6302284620,160
6305352620,142
6310157620,97
6320992120,88
6321484620,196
6322367620,70
6325722120,115
6332077620,196
6350866120,259
6354384120,106
6361087120,133
6367087120,169
6368866120,106
6370839120,151
6382164620,115
6385551620,115
6387704620,196
6392303120,79
6392693620,97
6400133120,106
6403757620,160
6404742620,124
6407614620,178
6413402620,124
6419295620,88
6420233120,241
6427933120,115
6433765120,79
6435898620,61
6437019120,88
6438568120,205
6446371620,151
6447371120,70
6453201120,88
6453729620,187
6458311120,268
6469943120,97
6474204620,196
6476003120,142
6488499120,79
6491072620,79
6495537120,250
6501042120,115
6503194120,61
6509374620,97
6520857120,178
6526259120,97
6529830120,133
6533252620,169
6545948120,115
6548142620,133
6550156120,277
6550762120,223
6553001620,124
6559111120,142
6565365620,187
6565777120,151
6566046120,205
6569217620,88
6579306620,97
6580436120,115
6581489620,70
6585592120,97
6596666620,133
6605485120,106
6619598120,97
6620234620,133
6621362120,313
6628653120,160
6629058620,88
6634969120,196
6649475620,178
6654288120,277
6672265620,133
6677922620,142
6679981620,70
6680703120,106
6685560120,151
6696540620,160
6699088620,169
6703918620,124
6705851120,70
6708196120,205
6709048620,79
6712189620,322
6721491620,88
6727660620,61
6729696120,205
6742793120,115
6750410120,115
6750913120,142
6752872620,61
6753327620,223
6768994120,115
6769097120,97
6773641120,151
6776116120,97
6776728120,268
6776779620,70
6778719120,133
6779937120,88
6784812120,178
6791570120,151
6792106620,187
6792381620,88
6794698620,124
6797376620,214
6797947620,268
6799457120,88
6803596120,250
6808141620,124
6808273120,124
6808754620,79
6813508620,232
6824057120,106
6835854620,223
6842513620,124
6845126120,79
6846697120,106
6860107120,160
6865911620,178
6873353620,88
6874078620,70
6875044120,61
6877605120,196
6878572620,142
6880905620,88
6883624120,205
6895045120,79
6895245620,70
6896225120,106
6906559620,178
6915557120,97
6917359120,133
6922041620,79
6922075620,115
6922321120,160
6922768120,115
6929354120,61
6930570620,160
6935974120,124
6945426620,115
6948797620,61
6952603620,133
6954827120,286
6956889120,241
6964266620,70
6982166120,142
6984256620,115
6986541620,268
6986836620,178
6993524120,70
6999732120,79
7000935620,115
7001547620,178
7008649620,142
7009769120,160
7021979120,133
7023843620,142
7029650120,61
7032833620,79
7037401620,124
7042236120,151
7046157120,124
7046461120,115
7049112620,205
7050607120,61
7051770120,268
7055201120,88
7056673620,205
7065864620,151
7066826620,70
7085032120,178
7090626120,259
7091834620,61
7115702120,223
7117070620,124
7125061120,178
7127681120,151
7134989620,151
7140445120,232
7140851620,88
7142408120,79
7144161620,196
7148789620,115
7157659620,250
7159900120,88
7160750620,124
7162670620,97
7178606120,187
7179624620,61
7180730120,205
7196489620,115
7210819120,223
7215629620,97
7223839620,169
7231656120,79
7233525120,79
7238027620,178
7238771120,61
7241655120,151
7251447120,196
7261153620,160
7270470620,70
7272958620,313
7274363120,205
7275290620,106
7295640620,115
7297409620,250
7306229120,223
7306771620,142
7318099120,241
7320213620,70
7322666620,88
7327239120,178
7330001620,214
7330654120,61
7336262120,304
7337062120,133
7340100620,169
7341816120,169
7342717120,295
7347690120,169
7359619120,124
7360700620,196
7363390120,61
7363974620,97
7368469120,79
7371663120,223
7373551120,205
7375903620,115
7381446620,70
7382759120,277
7392896120,169
7393232620,214
7394903620,106
7406333120,97
7418706620,70
7427090120,79
7430672620,70
7432432620,223
7434083620,70
7435091620,97
7437860120,151
7441999620,250
7448873620,187
7478183620,205
7480449120,187
7483166620,223
7493861620,151
7494693120,304
7511664120,151
7516213620,151
7517089620,196
7521032120,169
7521265620,151
7527355120,214
7528423620,259
7529951620,214
7532182620,61
7535348120,124
7544087620,268
7544608620,106
7549303620,160
7558065620,115
7558099620,187
7561654620,79
7566312120,70
7570584620,133
7572601120,277
7577302620,61
7577507620,142
7580674620,61
7588163620,97
7595953620,88
7608840120,142
7610611620,124
7611860620,160
7616287620,223
7616521620,88
7617648120,61
7625046620,151
7639700620,259
7646790120,61
7650855120,133
7651169620,160
7658756120,70
7661192620,70
7668906120,97
7669445620,70
7672513620,88
7672714120,187
7675552120,79
7686649620,115
7691040120,178
7691154120,151
7693705620,97
7694690120,61
7698439120,178
7700815120,205
7704717120,106
7707884120,97
7710488620,259
7720077120,322
7726690120,214
7729173120,196
7747684120,79
7749748120,97
7762538120,88
7770171620,88
7771098620,79
7778855120,169
7786429120,124
7802994620,232
7804882120,142
7807896120,205
7811961620,61
7812764120,97
7815187620,214
7815718620,268
7820796620,115
7822379620,133
7822985620,142
7840909620,97
7844242120,79
7852839620,106
7863580120,187
7875194620,115
7878356120,124
7886928120,142
7888192620,178
7893527120,61
7896349620,70
7897654620,88
7898702620,124
7899297120,61
7906745120,97
7907830620,115
7910770620,88
7920284120,79
7920802620,223
7922680120,88
7925978120,106
7927603620,124
7928760120,214
7929217120,187
7932293620,187
7934587120,61
7956735120,70
7957192120,205
7960406120,151
7964458620,97
7964728620,61
7968712120,88
7975054620,133
7980944620,241
7982013620,241
7985489620,61
7992265120,61
8007804120,178
8011899620,97
8012879620,268
8022689120,106
8028382120,88
8028743120,61
8035647120,286
8045268120,115
8055957120,160
8058007120,196
8061215120,250
8068197120,97
8069941120,106
8072545120,313
8084550120,124
8085697120,61
8086056620,106
8087598120,61
8092566620,151
8101016620,61
8108639120,178
8113875120,223
8114052620,232
8121218120,214
8121350120,88
8130946620,79
8131917120,124
8144891120,142
8145875120,106
8150686620,97
8154695120,106
8155031120,178
8157941120,304
8160508120,70
8160570620,295
8163591120,61
8163917120,304
8172167620,97
8173790620,97
8184424620,61
8190760120,286
8191572120,61
8200876120,124
8202421120,88
8205297120,151
8219993620,160
8220703620,97
8221872120,313
8237395120,124
8250800120,196
8252166620,196
8254038620,151
8255819620,214
8259805620,187
8264149120,61
8274106620,142
8276222620,133
8281299620,187
8283456120,106
8286588120,250
8288856120,88
8292431120,88
8293547120,97
8310515120,250
8310640120,124
8313845620,214
8314876120,169
8315243620,223
8317477620,97
8318952620,205
8320233120,124
8335607120,70
8341635620,79
8354832620,214
8361449120,223
8370999120,88
8371600620,115
8372475120,97
8374125120,160
8380508120,79
8381750120,160
8382962120,61
8387719620,88
8391225120,259
8392012620,124
8394861620,322
8394895620,313
8395324620,187
8398187120,160
8406927120,196
8407088120,187
8414227120,196
8418006620,187
8423902620,304
8431889620,88
8445832620,205
8457864620,88
8463299120,187
8470358620,115
8470741620,223
8476218620,178
8478523120,169
8495056620,88
8496753620,79
8496912620,106
8496946620,97
8497009120,169
8505021620,79
8507009120,277
8517586620,322
8520497120,106
8521142620,169
8525491120,178
8525986620,79
8532884620,160
8533520120,70
8545166120,70
8545303120,106
8546327620,133
8547065620,88
8549700620,115
8551769120,70
8554626620,70
8557266120,133
8561110120,178
8564428620,79
8564738620,241
8566991620,124
8571703620,61
8583019120,223
8583752120,97
8586575620,232
8587839620,214
8588804120,79
8592065120,142
8593259620,160
8593443120,214
8603088620,124
8611081120,106
8614782620,187
8629470120,160
8631617120,97
8639249120,232
8651328120,169
8666811620,97
8670842620,70
8678096120,133
8682020620,70
8682284120,61
8689986120,286
8691879120,259
8693012120,160
8693349120,106
8696544620,151
8702384620,241
8703305120,160
8704548120,97
8705286620,70
8706017620,79
8706349620,232
8710742120,142
8711874620,88
8712544120,79
8715173120,268
8717412620,97
8717669120,160
8742349620,115
8744358120,178
8751454120,97
8752587120,115
8756452620,151
8759357620,214
8760207120,70
8760585120,106
8763035120,151
8763086620,124
8763549620,169
8764940620,169
8773740120,250
8774397120,88
8776138120,214
8778326120,61
8792057120,79
