time,backoff_time
2752795120,124
2754291120,187
2755241620,142
2755813120,205
2767250620,151
2769676620,70
2770001620,259
2779506120,205
2780998620,187
2781273120,124
2790463120,313
2792018620,79
2796563620,160
2801901620,97
2813906120,124
2817264120,313
2828222620,295
2828411620,97
2835275620,106
2840719120,178
2845432120,295
2846164120,43
2860873120,232
2865973120,106
2870405120,142
2871092120,304
2881078120,286
2883696620,277
2897586620,304
2898484620,214
2899786620,61
2909357620,124
2911935120,70
2913464620,205
2913630120,115
2916137620,232
2917110620,70
2920971120,178
2923645620,133
2924108120,232
2926442620,160
2928055620,223
2931205620,232
2952150620,286
2954704120,160
2955395620,250
2956529120,295
2957839120,196
2968176120,160
2976863620,133
2980816620,70
2984687620,214
2988931620,250
2991863620,268
2992634120,268
2994462620,106
2995717620,88
3002529120,160
3006283120,61
3012711620,241
3012745620,196
3015093120,124
3016797620,205
3017893120,142
3028107620,250
3028747620,79
3029194620,178
3029262620,232
3044217120,151
3045017620,277
3049685120,79
3049918620,250
3057438120,304
3065476620,286
3070124120,106
3077640620,52
3080026120,223
3080296120,205
3085047120,232
3097132120,304
3098859120,88
3105724120,295
3106262620,223
3109045620,196
3109143120,169
3109428620,106
3110200620,295
3115852620,304
3119796120,178
3120362620,313
3120637620,232
3126068120,205
3130076620,52
3130770620,151
3154746120,187
3157217120,223
3157755120,223
3157858120,97
3160437620,97
3165885620,79
3167566620,250
3169464620,268
3176400120,259
3180221620,79
3186967120,97
3188602120,223
3190179620,277
3205469620,268
3209766120,115
3210482620,133
3212456120,223
3219382620,196
3224765120,259
3227106120,304
3230427120,313
3232911120,52
3234097620,259
3248334120,97
3251750120,160
3252209120,259
3258795120,160
3259709120,196
3261349620,268
3264015620,169
3274927620,304
3275350120,241
3277017120,142
3285938120,97
3286173120,88
3289662620,187
3289731620,322
3291238120,259
3293646120,196
3304500620,106
3313241120,196
3316820620,286
3329086120,223
3332563620,259
3336435620,250
3337215620,97
3338383620,106
3363986620,187
3367542620,223
3368412120,295
3368882120,151
3380285120,133
3381830120,151
3382978620,277
3383172620,142
3385098620,295
3390289620,313
3401196620,277
3402296120,88
3402330120,223
3412129620,124
3418107120,214
3419992120,295
3422221120,295
3422713120,205
3426697620,151
3427097620,43
3434409620,178
3443735120,295
3446197120,286
3449981620,214
3456499620,106
3457503120,106
3503122620,250
3503466620,52
3505273620,88
3506580120,178
3510235120,322
3531402620,268
3536508120,70
3540572620,79
3546461120,196
3546707620,70
3550757620,322
3552443620,232
3552586120,277
3554029120,223
3560755120,214
3566727120,205
3567571120,286
3576184620,70
3581278120,160
3583522620,232
3588473120,286
3590625620,124
3594566620,295
3594917120,115
3596716120,232
3597590120,133
3604973620,268
3607998120,151
3608932620,223
3610777620,133
3612467120,259
3614788120,133
3615871620,250
3616507120,268
3619944120,169
3624698620,124
3625775620,286
3631948620,286
3638830620,169
3640365120,322
3648392620,295
3648426620,43
3649868120,313
3650509120,223
3651432120,232
3652937620,79
3653236620,115
3658344120,178
3660297620,142
3663936120,133
3664278120,97
3664729620,268
3665616620,223
3678065120,322
3678099120,151
3687376120,223
3691155120,70
3696610120,160
3702377620,97
3706001120,106
3718808620,196
3719513620,286
3726924620,232
3729452620,322
3731703620,259
3735600620,151
3739297620,313
3739927120,43
3742053120,304
3743284120,178
3747160620,115
3752391620,196
3756026120,178
3757226620,259
3761696620,79
3762199120,151
3762290620,304
3771506120,61
3773854120,250
3776956620,277
3781582120,187
3799047120,187
3802555620,79
3804442120,259
3811097620,295
3812219120,79
3815974620,232
3824157120,250
3824191120,88
3836579120,61
3838665620,79
3853513620,205
3858709120,277
3864125120,205
3864256120,286
3865007120,106
3866451620,304
3867150620,268
3867361120,277
3867481120,196
3872192120,187
3873012120,178
3877509120,250
3881183120,61
3884872620,187
3885435620,286
3891567620,169
3915427620,286
3925756120,259
3927830620,142
3936273620,79
3941769120,151
3942899620,232
3945296120,187
3950032620,295
3960211620,88
3960343120,313
3960983120,286
3961481620,70
3969037620,313
3971505120,214
3979226620,214
3984359620,313
3993200620,232
3996672620,196
4002547120,52
4003969620,259
4009211120,88
4012043620,115
4015078620,88
4032144120,70
4033315120,277
4034069120,169
4037246120,160
4040248120,241
4048412120,151
4048783620,61
4049692620,304
4057444120,196
4065444120,232
4065912120,115
4072594620,160
4078330620,187
4089287120,124
4093880620,133
4094296120,205
4104538620,70
4105341120,196
4105981620,70
4112892620,43
4116533120,232
4120993620,313
4122977620,214
4127936120,178
4128278120,160
4134519120,277
4140835620,124
4142003120,160
4142622620,250
4147420620,70
4149940120,52
4156225620,142
4182018120,106
4183113120,106
4184698120,232
4186612620,241
4187115120,259
4187979620,232
4189809620,214
4192709120,259
4193110620,286
4206142620,97
4208428620,61
4211111620,160
4217759620,52
4224647120,169
4229280120,178
4240291120,241
4242567620,43
4258791120,232
4261700120,79
4262519120,223
4262690620,223
4265204620,52
4273068620,160
4278180620,115
4279039120,241
4279984620,151
4283206620,232
4283666120,214
4285860120,52
4289491120,178
4290510120,196
4302081120,124
4303199120,241
4304371620,286
4308214120,214
4311509120,178
4315741620,43
4316492620,133
4321507120,43
4325726620,214
4325909620,304
4329449620,304
4334813620,232
4341978620,250
4343693620,61
4346033620,115
4346480120,241
4349960120,223
4355870120,178
4360017620,241
4367607620,43
4370418620,322
4375319620,124
4388075120,151
4393912120,151
4402749620,43
4406351120,88
4409994120,52
4413749620,205
4414340620,88
4414374620,142
4418716120,97
4420169120,304
4420493620,52
4423267620,88
4426293620,133
4433508120,241
4441131620,151
4454899620,223
4455571120,241
4456599120,232
4457670620,313
4470437620,178
4480962620,250
4487614620,97
4490825120,313
4491666120,52
4492295120,133
4495379620,277
4496719620,43
4501974120,232
4502637120,178
4502953620,187
4520962120,304
4523685620,223
4523719620,268
4527261620,241
4541078620,286
4544210120,70
4547958620,295
4550266120,313
4550794120,151
4552497120,61
4556877620,196
4564901620,277
4569507120,97
4580130120,52
4582606620,142
4586584120,286
4592669620,88
4594251620,70
4608196620,259
4624629620,205
4631994120,115
4635249620,241
4636364620,223
4636554120,124
4642460620,241
4655889620,268
4661521620,160
4662837120,250
4664770620,304
4665621120,43
4670614620,241
4672799120,223
4677239120,70
4696905620,52
4698958620,52
4701738620,304
4701905120,97
4705078120,313
4712512620,106
4712730120,133
4721350120,268
4728148620,133
4728280620,232
4733816120,187
4734229120,223
4734337620,295
4736442120,304
4742138620,178
4743752620,295
4749150120,133
4754752620,142
4755382120,187
4759003120,115
4761477120,160
4780955620,115
4782433120,295
4785515120,196
4790930120,79
4793188620,52
4798612120,52
4801081620,268
4808621620,304
4813204120,133
4814711120,160
4815026120,97
4817450120,214
4820746620,133
4821251620,304
4824579120,61
4827692120,124
4829226120,322
4831847620,304
4836495120,286
4854221120,79
4855693620,43
4875279120,214
4878739120,43
4880055120,304
4884948620,232
4886205120,205
4890372120,304
4895570620,178
4895782620,43
4902270120,115
4905574120,313
4906077120,196
4914122120,322
4918010120,268
4918067120,295
4920890620,232
4923833620,115
4941792120,97
4950318120,142
4955792620,97
4957880120,70
4957926120,277
4960926120,160
4967818120,160
4968580620,214
4979259620,304
4985851620,241
4987332120,250
4988930620,97
4989635120,79
4992856120,268
5001546620,115
5002709120,79
5010696120,259
5011959620,97
5012981120,52
5016552620,178
5018309120,304
5027304120,115
5030921120,88
5044264120,223
5046560120,205
5056061620,205
5056806620,277
5067676120,187
5075487620,88
5080337620,151
5082589120,223
5083873120,205
5090567120,250
5091303620,322
5091555620,259
5091836120,115
5092110120,313
5092345620,160
5092580120,79
5100878620,52
5104802620,241
5119063120,151
5120182620,106
5125628120,277
5127585620,196
5137905120,160
5141958120,313
5150431120,178
5165396620,313
5171630620,160
5171841620,322
5171898620,268
5182871620,277
5185067620,88
5191604120,88
5192178120,52
5193404620,106
5194591620,232
5200387120,88
5200518620,142
5210626620,160
5213077120,151
5215659620,124
5226897620,124
5227023620,232
5232224120,223
5232885120,169
5233626620,142
5245744620,268
5247067120,115
5247953620,187
5253184120,88
5255479120,268
5259245620,43
5261439120,313
5270460620,286
5272698120,52
5274042620,178
5275293620,196
5277758620,160
5282715620,79
5283419620,259
5285907120,295
5286152120,151
5286786620,142
5298963120,142
5303049120,214
5315323620,142
5315553620,268
5320468620,241
5321710120,259
5333289120,160
5336334620,286
5338398120,214
5343926620,205
5346695120,160
5351402620,160
5353734120,178
5354861120,214
5359301120,88
5368295120,304
5375132120,124
5375543120,151
5378185620,88
5381013620,43
5388199120,169
5393781120,43
5396948620,322
5402938620,115
5405602620,115
5410231120,169
5421423120,304
5421618120,241
5429168620,304
5454450120,259
5454970620,304
5455537620,124
5456425120,106
5461593620,61
5464477620,295
5467309620,214
5468745620,178
5473915620,160
5476317120,259
5484605120,241
5486168120,277
5490004620,142
5491477620,43
5493901120,43
5494461120,232
5497647620,232
5508255120,232
5509638620,97
5510411620,88
5513067120,304
5513204120,70
5516063620,322
5519913120,232
5524687120,241
5526308620,115
5531083120,322
5536893120,304
5537874120,124
5544198620,205
5552659620,268
5557619120,106
5560171620,295
5573367120,61
5587728620,250
5588723120,205
5591683120,304
5592968620,322
5594700620,187
5595904620,187
5599824120,88
5605492120,43
5618888120,268
5622122620,97
5624681120,196
5632707620,115
5633199620,160
5636357120,268
5637645120,115
5642102120,61
5653142620,88
5659430120,268
5670402620,151
5676561120,277
5683326120,79
5685257620,133
5688646620,304
5702761620,313
5705071120,232
5714106620,214
5714261120,277
5717095120,142
5723797620,61
5729352620,169
5736671620,106
5739844120,259
5742191620,70
5742546620,250
5743891120,250
5755724620,178
5757804620,250
5773880620,88
5786166120,286
5795873120,160
5798420620,277
5799984120,178
5803265120,313
5805098120,106
5805658120,187
5806138620,277
5807529120,241
5817201120,268
5818328120,196
5819708620,277
5820763620,241
5820797620,124
5825653620,304
5827158120,97
5837215120,241
5839113120,115
5842279620,106
5846441120,124
5857205620,322
5866303620,52
5867682620,205
5867956620,169
5868345620,304
5873890620,223
5875779120,286
5883341120,250
5897256120,106
5905857120,43
5909340120,223
5909374120,160
5912241120,241
5931508120,79
5933530620,115
5936179620,43
5941073620,151
5942331620,106
5945628120,97
5950008120,61
5952924620,124
5967602620,232
5970658120,160
5971677120,70
5973786620,277
5982133120,277
5985821620,322
5986101120,259
5991330120,61
5993497620,268
5995847120,286
5998248620,61
5998631620,241
6003021620,304
6004149120,232
6006976120,106
6007159620,88
6011512620,232
6020883620,151
6021863120,286
6024480620,196
6026955120,304
6030317120,241
6032458120,70
6032817620,259
6035209120,124
6035449120,151
6045606120,70
6047921620,223
6053019120,133
6071847620,178
6076467120,97
6082303620,115
6085892120,268
6088138620,97
6088950120,187
6095633120,151
6100289620,232
6106439120,196
6108538620,196
6113468620,124
6114002120,115
6116682620,304
6129419120,313
6131187620,133
6135175120,322
6152435620,43
6153286120,169
6156033120,286
6164312620,232
6168937120,232
6176814620,142
6178734620,79
6181027620,268
6183943620,97
6188296120,178
6188919120,205
6200633120,187
6204098120,43
6207068120,214
6213020620,79
6216408620,313
6219336120,160
6219756120,124
6222343620,169
6223232120,268
6227732120,232
6232422620,43
6232910120,151
6240031120,151
6242097620,97
6245809620,304
6246474120,151
6253010120,115
6259762620,259
6263197120,259
6269041120,88
6269567120,250
6271002620,178
6277779120,295
6286156120,151
6288072120,133
6293635620,151
6301894120,205
6302284620,97
6305352620,115
6310157620,223
6320992120,52
6321484620,151
6322367620,43
6325722120,223
6332077620,115
6350866120,70
6354384120,286
6361087120,160
6367087120,277
6368866120,241
6370839120,277
6382164620,52
6385551620,277
6387704620,142
6392303120,205
6392693620,232
6400133120,97
6403757620,259
6404742620,259
6407614620,124
6413402620,196
6419295620,214
6420233120,160
6427933120,169
6433765120,88
6435898620,52
6437019120,178
6438568120,115
6446371620,133
6447371120,250
6453201120,61
6453729620,232
6458311120,223
6469943120,124
6474204620,268
6476003120,268
6488499120,196
6491072620,97
6495537120,205
6501042120,70
6503194120,133
6509374620,88
6520857120,97
6526259120,259
6529830120,295
6533252620,79
6545948120,304
6548142620,214
6550156120,277
6550762120,277
6553001620,187
6559111120,178
6565365620,268
6565777120,178
6566046120,214
6569217620,52
6579306620,223
6580436120,88
6581489620,259
6585592120,178
6596666620,250
6605485120,88
6619598120,97
6620234620,322
6621362120,277
6628653120,79
6629058620,52
6634969120,142
6649475620,178
6654288120,196
6672265620,322
6677922620,115
6679981620,304
6680703120,313
6685560120,178
6696540620,187
6699088620,142
6703918620,52
6705851120,232
6708196120,277
6709048620,61
6712189620,268
6721491620,304
6727660620,133
6729696120,196
6742793120,187
6750410120,151
6750913120,52
6752872620,196
6753327620,133
6768994120,79
6769097120,304
6773641120,115
6776116120,151
6776728120,214
6776779620,178
6778719120,187
6779937120,115
6784812120,97
6791570120,286
6792106620,106
6792381620,178
6794698620,250
6797376620,322
6797947620,232
6799457120,214
6803596120,295
6808141620,133
6808273120,295
6808754620,241
6813508620,160
6824057120,70
6835854620,169
6842513620,151
6845126120,241
6846697120,322
6860107120,223
6865911620,304
6873353620,52
6874078620,106
6875044120,124
6877605120,304
6878572620,268
6880905620,295
6883624120,223
6895045120,214
6895245620,313
6896225120,313
6906559620,241
6915557120,250
6917359120,43
6922041620,214
6922075620,160
6922321120,79
6922768120,169
6929354120,241
6930570620,232
6935974120,232
6945426620,277
6948797620,61
6952603620,115
6954827120,106
6956889120,304
6964266620,115
6982166120,52
6984256620,106
6986541620,268
6986836620,43
6993524120,97
6999732120,160
7000935620,277
7001547620,187
7008649620,52
7009769120,70
7021979120,214
7023843620,232
7029650120,151
7032833620,304
7037401620,142
7042236120,43
7046157120,97
7046461120,124
7049112620,79
7050607120,223
7051770120,205
7055201120,133
7056673620,142
7065864620,304
7066826620,286
7085032120,79
7090626120,70
7091834620,313
7115702120,52
7117070620,160
7125061120,43
7127681120,133
7134989620,304
7140445120,268
7140851620,268
7142408120,52
7144161620,133
7148789620,214
7157659620,259
7159900120,313
7160750620,196
7162670620,52
7178606120,250
7179624620,106
7180730120,88
7196489620,106
7210819120,295
7215629620,268
7223839620,214
7231656120,61
7233525120,313
7238027620,79
7238771120,259
7241655120,214
7251447120,232
7261153620,223
7270470620,232
7272958620,106
7274363120,61
7275290620,232
7295640620,106
7297409620,151
7306229120,268
7306771620,178
7318099120,286
7320213620,223
7322666620,223
7327239120,187
7330001620,79
7330654120,277
7336262120,142
7337062120,313
7340100620,115
7341816120,286
7342717120,133
7347690120,61
7359619120,52
7360700620,241
7363390120,277
7363974620,124
7368469120,196
7371663120,88
7373551120,160
7375903620,223
7381446620,79
7382759120,277
7392896120,322
7393232620,88
7394903620,232
7406333120,223
7418706620,322
7427090120,52
7430672620,322
7432432620,268
7434083620,250
7435091620,97
7437860120,97
7441999620,124
7448873620,88
7478183620,178
7480449120,250
7483166620,295
7493861620,169
7494693120,43
7511664120,232
7516213620,160
7517089620,106
7521032120,187
7521265620,88
7527355120,214
7528423620,43
7529951620,286
7532182620,97
7535348120,97
7544087620,214
7544608620,151
7549303620,304
7558065620,223
7558099620,61
7561654620,232
7566312120,106
7570584620,61
7572601120,232
7577302620,286
7577507620,295
7580674620,214
7588163620,169
7595953620,115
7608840120,214
7610611620,187
7611860620,106
7616287620,313
7616521620,223
7617648120,205
7625046620,259
7639700620,250
7646790120,250
7650855120,187
7651169620,160
7658756120,214
7661192620,88
7668906120,205
7669445620,187
7672513620,115
7672714120,52
7675552120,313
7686649620,268
7691040120,61
7691154120,250
7693705620,241
7694690120,151
7698439120,169
7700815120,79
7704717120,124
7707884120,97
7710488620,322
7720077120,196
7726690120,115
7729173120,142
7747684120,295
7749748120,160
7762538120,241
7770171620,115
7771098620,133
7778855120,97
7786429120,205
7802994620,223
7804882120,52
7807896120,313
7811961620,115
7812764120,79
7815187620,151
7815718620,178
7820796620,133
7822379620,115
7822985620,79
7840909620,277
7844242120,178
7852839620,106
7863580120,241
7875194620,232
7878356120,178
7886928120,133
7888192620,61
7893527120,52
7896349620,205
7897654620,133
7898702620,151
7899297120,313
7906745120,187
7907830620,241
7910770620,268
7920284120,286
7920802620,304
7922680120,88
7925978120,52
7927603620,70
7928760120,178
7929217120,286
7932293620,97
7934587120,88
7956735120,52
7957192120,97
7960406120,241
7964458620,196
7964728620,196
7968712120,304
7975054620,313
7980944620,52
7982013620,223
7985489620,286
7992265120,187
8007804120,241
8011899620,214
8012879620,214
8022689120,250
8028382120,295
8028743120,187
8035647120,277
8045268120,313
8055957120,313
8058007120,169
8061215120,223
8068197120,286
8069941120,286
8072545120,250
8084550120,205
8085697120,214
8086056620,124
8087598120,223
8092566620,205
8101016620,268
8108639120,61
8113875120,232
8114052620,277
8121218120,124
8121350120,196
8130946620,277
8131917120,214
8144891120,133
8145875120,187
8150686620,250
8154695120,223
8155031120,52
8157941120,178
8160508120,304
8160570620,304
8163591120,259
8163917120,52
8172167620,70
8173790620,88
8184424620,52
8190760120,205
8191572120,295
8200876120,70
8202421120,223
8205297120,250
8219993620,241
8220703620,52
8221872120,277
8237395120,79
8250800120,124
8252166620,124
8254038620,169
8255819620,61
8259805620,241
8264149120,160
8274106620,214
8276222620,160
8281299620,106
8283456120,277
8286588120,241
8288856120,223
8292431120,205
8293547120,259
8310515120,322
8310640120,313
8313845620,286
8314876120,295
8315243620,133
8317477620,196
8318952620,52
8320233120,277
8335607120,97
8341635620,88
8354832620,214
8361449120,169
8370999120,304
8371600620,133
8372475120,187
8374125120,232
8380508120,160
8381750120,151
8382962120,115
8387719620,286
8391225120,61
8392012620,43
8394861620,241
8394895620,304
8395324620,142
8398187120,52
8406927120,151
8407088120,124
8414227120,295
8418006620,70
8423902620,88
8431889620,43
8445832620,133
8457864620,115
8463299120,250
8470358620,241
8470741620,304
8476218620,205
8478523120,232
8495056620,232
8496753620,196
8496912620,187
8496946620,178
8497009120,232
8505021620,106
8507009120,178
8517586620,232
8520497120,196
8521142620,313
8525491120,151
8525986620,43
8532884620,277
8533520120,169
8545166120,304
8545303120,52
8546327620,79
8547065620,88
8549700620,187
8551769120,106
8554626620,277
8557266120,88
8561110120,97
8564428620,97
8564738620,214
8566991620,250
8571703620,61
8583019120,295
8583752120,106
8586575620,52
8587839620,115
8588804120,196
8592065120,115
8593259620,313
8593443120,232
8603088620,52
8611081120,187
8614782620,196
8629470120,43
8631617120,79
8639249120,241
8651328120,223
8666811620,142
8670842620,268
8678096120,79
8682020620,286
8682284120,187
8689986120,133
8691879120,88
8693012120,160
8693349120,97
8696544620,88
8702384620,268
8703305120,286
8704548120,124
8705286620,160
8706017620,61
8706349620,160
8710742120,106
8711874620,187
8712544120,223
8715173120,205
8717412620,241
8717669120,232
8742349620,52
8744358120,79
8751454120,115
8752587120,214
8756452620,133
8759357620,79
8760207120,286
8760585120,133
8763035120,259
8763086620,295
8763549620,286
8764940620,106
8773740120,151
8774397120,205
8776138120,277
8778326120,259
